unix,date,symbol,open,high,low,close,Volume ETH,Volume USD
1637625600,11/23/2021 0:00,ETH/USD,4089.12,4390.82,4063.68,4342.53,29680.93325,128890343
1637539200,11/22/2021 0:00,ETH/USD,4264.08,4322.44,4024.03,4094.09,29628.43395,121301475.1
1637452800,11/21/2021 0:00,ETH/USD,4415.06,4441,4247.08,4265.94,5343.96313,22797026.08
1637366400,11/20/2021 0:00,ETH/USD,4302.95,4439.92,4205.87,4415.51,8929.164575,39426815.47
1637280000,11/19/2021 0:00,ETH/USD,3999.44,4314.14,3975.55,4300.36,44830.54186,192787469
1637193600,11/18/2021 0:00,ETH/USD,4290.66,4347.18,3958.67,3999.76,44371.48337,177475284.3
1637107200,11/17/2021 0:00,ETH/USD,4208.77,4301.15,4065,4291.83,17048.15127,73167767.09
1637020800,11/16/2021 0:00,ETH/USD,4560,4560,4106.14,4209.77,41910.83404,176434971.8
1636934400,11/15/2021 0:00,ETH/USD,4634.5,4771.23,4540.87,4562.3,24730.82638,112829449.2
1636848000,11/14/2021 0:00,ETH/USD,4645.58,4694.49,4517.91,4630.85,14195.62761,65737822.11
1636761600,11/13/2021 0:00,ETH/USD,4669.06,4707.42,4586.9,4646.02,7134.545085,33147239.16
1636675200,11/12/2021 0:00,ETH/USD,4719.61,4810.93,4510.01,4673.95,14220.48224,66465822.98
1636588800,11/11/2021 0:00,ETH/USD,4631.42,4783.27,4580,4723.51,18555.93364,87649138.09
1636502400,11/10/2021 0:00,ETH/USD,4733.09,4868.79,4452.86,4634.19,26205.78762,121442598.9
1636416000,11/9/2021 0:00,ETH/USD,4806.79,4842.65,4712.4,4733.09,19207.5128,90910886.76
1636329600,11/8/2021 0:00,ETH/USD,4617.62,4824.99,4617.56,4811.59,18808.81247,90500294.01
1636243200,11/7/2021 0:00,ETH/USD,4519.87,4640,4507.55,4617.75,8450.581519,39022672.81
1636156800,11/6/2021 0:00,ETH/USD,4471.18,4532.76,4329.72,4522.65,7683.859573,34751407.5
1636070400,11/5/2021 0:00,ETH/USD,4537.48,4575.1,4446.47,4480,9539.815165,42738371.94
1635984000,11/4/2021 0:00,ETH/USD,4605.54,4609.66,4421.72,4538.2,12328.02403,55947038.64
1635897600,11/3/2021 0:00,ETH/USD,4594.99,4670.81,4455.72,4606.95,20759.36404,95637352.18
1635811200,11/2/2021 0:00,ETH/USD,4323.06,4600,4288.52,4595.58,26443.16382,121521674.8
1635724800,11/1/2021 0:00,ETH/USD,4292.76,4383.95,4150,4323.95,16947.31847,73279357.7
1635638400,10/31/2021 0:00,ETH/USD,4329,4397.95,4168,4288.58,10781.28189,46236389.87
1635552000,10/30/2021 0:00,ETH/USD,4423.09,4435.03,4233.31,4323.27,11608.82109,50188067.96
1635465600,10/29/2021 0:00,ETH/USD,4289.75,4460,4267.98,4417,28636.60065,126487865.1
1635379200,10/28/2021 0:00,ETH/USD,3925.36,4297.68,3893.16,4289.81,24796.74294,106373315.8
1635292800,10/27/2021 0:00,ETH/USD,4131.58,4332.29,3912.41,3923.22,28262.47051,110879889.6
1635206400,10/26/2021 0:00,ETH/USD,4222.48,4297,4086.62,4131.91,11765.55931,48614232.17
1635120000,10/25/2021 0:00,ETH/USD,4089.21,4236.83,4069.35,4220.89,16592.1698,70033723.57
1635033600,10/24/2021 0:00,ETH/USD,4169.62,4186.38,3964,4082.17,6968.467456,28446468.8
1634947200,10/23/2021 0:00,ETH/USD,3971.24,4177.17,3935.32,4172.37,12673.39646,52878099.19
1634860800,10/22/2021 0:00,ETH/USD,4055.46,4170.05,3886,3970.42,29634.57536,117661710.7
1634774400,10/21/2021 0:00,ETH/USD,4164.59,4375,3800,4055.82,38979.39129,158093394.8
1634688000,10/20/2021 0:00,ETH/USD,3877.89,4170,3829.54,4163.58,21436.07726,89250822.57
1634601600,10/19/2021 0:00,ETH/USD,3749.4,3888.34,3732.47,3878.13,18164.54271,70444458.03
1634515200,10/18/2021 0:00,ETH/USD,3845.78,3894.56,3675.4,3744.75,36257.82379,135776485.6
1634428800,10/17/2021 0:00,ETH/USD,3828.09,3920,3638.59,3844.97,21126.11291,81229270.36
1634342400,10/16/2021 0:00,ETH/USD,3869.68,3971.8,3792.56,3829.26,25412.05944,97309382.72
1634256000,10/15/2021 0:00,ETH/USD,3792.25,3904.87,3735.61,3868.99,25266.77916,97756915.89
1634169600,10/14/2021 0:00,ETH/USD,3609.6,3825.89,3589.9,3790.53,34263.77186,129877855.2
1634083200,10/13/2021 0:00,ETH/USD,3490.95,3613.86,3411.71,3609.35,16069.46074,58000308.11
1633996800,10/12/2021 0:00,ETH/USD,3540.27,3549.26,3404.33,3490.18,30796.93393,107486842.8
1633910400,10/11/2021 0:00,ETH/USD,3415.01,3623.71,3370.01,3543.94,12867.47668,45601565.32
1633824000,10/10/2021 0:00,ETH/USD,3572.93,3604.99,3389.6,3422,10925.40686,37386742.27
1633737600,10/9/2021 0:00,ETH/USD,3564.65,3636.76,3538.25,3574.03,4058.115994,14503828.31
1633651200,10/8/2021 0:00,ETH/USD,3588.77,3674.93,3525.01,3563.15,14121.80445,50318107.54
1633564800,10/7/2021 0:00,ETH/USD,3575.89,3654.26,3470.01,3587.91,13781.66858,49447386.51
1633478400,10/6/2021 0:00,ETH/USD,3515.79,3630.63,3336.09,3576.54,39445.69577,141079108.7
1633392000,10/5/2021 0:00,ETH/USD,3389.04,3548.19,3364.77,3516.09,20181.62075,70960394.92
1633305600,10/4/2021 0:00,ETH/USD,3419.76,3440.38,3272,3383.88,20584.18094,69654398.2
1633219200,10/3/2021 0:00,ETH/USD,3388.58,3491,3343.63,3417.43,13045.99048,44583759.23
1633132800,10/2/2021 0:00,ETH/USD,3311.61,3470,3262,3391.71,22276.6881,75556065.81
1633046400,10/1/2021 0:00,ETH/USD,3000.78,3333,2968.97,3311.72,49854.36568,165103699.9
1632960000,9/30/2021 0:00,ETH/USD,2849.43,3049.24,2838.1,3000.59,23002.61389,69021413.21
1632873600,9/29/2021 0:00,ETH/USD,2806.24,2950.26,2782.48,2851.4,32222.27688,91878600.29
1632787200,9/28/2021 0:00,ETH/USD,2924.37,2970.6,2789.55,2807.46,25028.08328,70265342.7
1632700800,9/27/2021 0:00,ETH/USD,3058.18,3167.31,2923.93,2923.93,31751.79701,92840031.82
1632614400,9/26/2021 0:00,ETH/USD,2925.81,3116.31,2740.62,3064.32,27221.76238,83416190.89
1632528000,9/25/2021 0:00,ETH/USD,2929.78,2969.63,2805,2925.75,20319.23832,59449011.51
1632441600,9/24/2021 0:00,ETH/USD,3156.72,3160.48,2731.3,2929.3,45129.10446,132196685.7
1632355200,9/23/2021 0:00,ETH/USD,3075.98,3175.45,3035.85,3154.03,16825.56511,53068337.11
1632268800,9/22/2021 0:00,ETH/USD,2764.26,3093.41,2737.79,3079.09,22967.01682,70717511.81
1632182400,9/21/2021 0:00,ETH/USD,2972.88,3103.46,2650,2765.88,79943.51518,221114169.8
1632096000,9/20/2021 0:00,ETH/USD,3334.57,3347.2,2912.28,2977.58,74538.7054,221944958.4
1632009600,9/19/2021 0:00,ETH/USD,3433.47,3457.89,3280.36,3328.81,14845.79007,49418814.44
1631923200,9/18/2021 0:00,ETH/USD,3400.45,3545.7,3370.05,3435.78,33635.53668,115564304.2
1631836800,9/17/2021 0:00,ETH/USD,3572.28,3592.88,3350,3398.9,40836.33921,138798633.3
1631750400,9/16/2021 0:00,ETH/USD,3619.4,3677,3485.19,3571.25,24683.64952,88151483.34
1631664000,9/15/2021 0:00,ETH/USD,3437.73,3619.4,3360,3615.24,14603.01485,52793403.41
1631577600,9/14/2021 0:00,ETH/USD,3286.33,3437,3271.32,3437,20109.68063,69116972.32
1631491200,9/13/2021 0:00,ETH/USD,3401.64,3429.39,3111.72,3281.62,29999.77813,98447871.9
1631404800,9/12/2021 0:00,ETH/USD,3265.61,3472.93,3232.76,3406.08,11826.55588,40282195.45
1631318400,9/11/2021 0:00,ETH/USD,3208.57,3346.58,3202.94,3266.98,10545.99212,34453545.35
1631232000,9/10/2021 0:00,ETH/USD,3421.44,3511.69,3146.15,3209.71,31711.17037,101783660.7
1631145600,9/9/2021 0:00,ETH/USD,3499.63,3568.47,3387.62,3424.01,19599.62957,67109327.64
1631059200,9/8/2021 0:00,ETH/USD,3435.74,3560.51,3216,3492.64,34645.05034,121002688.6
1630972800,9/7/2021 0:00,ETH/USD,3928.46,3949,3015,3429.61,86004.06932,294960416.2
1630886400,9/6/2021 0:00,ETH/USD,3952.95,3973.53,3866.62,3928.29,11349.55716,44584351.88
1630800000,9/5/2021 0:00,ETH/USD,3889.6,3984.34,3835,3951.48,10913.21594,43123354.54
1630713600,9/4/2021 0:00,ETH/USD,3937.62,3974.25,3832.02,3887.1,8918.834707,34668402.39
1630627200,9/3/2021 0:00,ETH/USD,3792.83,4025,3708.89,3938.74,24675.33175,97189716.17
1630540800,9/2/2021 0:00,ETH/USD,3823.65,3837.2,3723.22,3786.56,17458.22412,66106613.11
1630454400,9/1/2021 0:00,ETH/USD,3431.39,3848.11,3384.24,3831.7,30850.00145,118207950.6
1630368000,8/31/2021 0:00,ETH/USD,3230.16,3475,3189.92,3432.54,39840.46821,136754000.7
1630281600,8/30/2021 0:00,ETH/USD,3225.09,3350,3144.44,3226.49,29991.18295,96766251.88
1630195200,8/29/2021 0:00,ETH/USD,3248.07,3288,3152.19,3225.34,5955.124597,19207301.57
1630108800,8/28/2021 0:00,ETH/USD,3271.67,3288.71,3211.06,3245,11899.08728,38612538.23
1630022400,8/27/2021 0:00,ETH/USD,3094.09,3283.47,3062,3276.68,34458.87414,112910703.7
1629936000,8/26/2021 0:00,ETH/USD,3226.98,3256.02,3055,3093.48,36680.91546,113471678.4
1629849600,8/25/2021 0:00,ETH/USD,3174.2,3249.99,3077.81,3230.85,19053.49252,61558976.31
1629763200,8/24/2021 0:00,ETH/USD,3326.21,3361.13,3145.17,3175.68,23329.90075,74088299.22
1629676800,8/23/2021 0:00,ETH/USD,3242.33,3381.44,3234.12,3317.25,29497.49181,97850554.71
1629590400,8/22/2021 0:00,ETH/USD,3226.23,3276.43,3130,3241.55,12365.33086,40082838.26
1629504000,8/21/2021 0:00,ETH/USD,3283.54,3312.53,3209.15,3226.15,14103.88538,45501249.82
1629417600,8/20/2021 0:00,ETH/USD,3184.76,3305.09,3179.87,3285.64,42648.69027,140128242.7
1629331200,8/19/2021 0:00,ETH/USD,3017.87,3189.41,2957.95,3185.18,29868.353,95136080.62
1629244800,8/18/2021 0:00,ETH/USD,3013.81,3127.39,2951.97,3014.15,22742.66511,68549804.04
1629158400,8/17/2021 0:00,ETH/USD,3145,3293.72,2991.62,3011.95,40559.79079,122164061.9
1629072000,8/16/2021 0:00,ETH/USD,3312.52,3340.06,3133.12,3146.83,35600.39684,112028396.8
1628985600,8/15/2021 0:00,ETH/USD,3266.98,3324.53,3112.79,3311.44,48177.33313,159536348
1628899200,8/14/2021 0:00,ETH/USD,3325.99,3333.33,3207.05,3267.79,15912.9541,52000192.27
1628812800,8/13/2021 0:00,ETH/USD,3048.16,3330.08,3035.56,3324.52,69768.36898,231946338
1628726400,8/12/2021 0:00,ETH/USD,3160.51,3240,2978.57,3044.74,62010.65214,188806313
1628640000,8/11/2021 0:00,ETH/USD,3141.5,3279.88,3121.86,3161.79,42964.57203,135844954.2
1628553600,8/10/2021 0:00,ETH/USD,3167,3235,3050,3141.68,62559.00521,196540375.5
1628467200,8/9/2021 0:00,ETH/USD,3016.27,3191.43,2893.21,3167,58649.17163,185741926.6
1628380800,8/8/2021 0:00,ETH/USD,3163.73,3190,2948.16,3015.33,35067.99007,105741562.5
1628294400,8/7/2021 0:00,ETH/USD,2892.97,3174.16,2868.21,3162.81,61298.40643,193875212.8
1628208000,8/6/2021 0:00,ETH/USD,2830.28,2950.16,2721.4,2892.51,42441.25502,122761754.6
1628121600,8/5/2021 0:00,ETH/USD,2725,2845,2530.7,2830.09,59817.44387,169288749.7
1628035200,8/4/2021 0:00,ETH/USD,2508.31,2775,2457.92,2725.34,35298.26581,96199775.75
1627948800,8/3/2021 0:00,ETH/USD,2605.69,2630.02,2442.58,2508.04,47814.05946,119919573.7
1627862400,8/2/2021 0:00,ETH/USD,2556.17,2665.99,2506.89,2608.07,62689.76297,163499290.1
1627776000,8/1/2021 0:00,ETH/USD,2534.03,2699,2512.8,2556.3,30046.38842,76807582.72
1627689600,7/31/2021 0:00,ETH/USD,2465.16,2555,2422.78,2525.76,16681.7242,42134031.73
1627603200,7/30/2021 0:00,ETH/USD,2384.16,2473.38,2316.91,2464.18,28684.92555,70684819.83
1627516800,7/29/2021 0:00,ETH/USD,2299.26,2404.08,2266.51,2383.89,16193.05535,38602462.71
1627430400,7/28/2021 0:00,ETH/USD,2299.76,2347.15,2244.81,2299.52,33002.47292,75889846.52
1627344000,7/27/2021 0:00,ETH/USD,2226.89,2321.8,2150.62,2304.62,33758.19651,77799814.84
1627257600,7/26/2021 0:00,ETH/USD,2192.07,2435.01,2175.57,2228,58867.05596,131155800.7
1627171200,7/25/2021 0:00,ETH/USD,2186.86,2199.49,2108,2194,19955.29097,43781908.38
1627084800,7/24/2021 0:00,ETH/USD,2127.16,2200.11,2107.2,2185.86,31094.43912,67968090.7
1626998400,7/23/2021 0:00,ETH/USD,2026.56,2132.81,1997.16,2126.2,41166.85655,87528970.4
1626912000,7/22/2021 0:00,ETH/USD,1994.08,2046.83,1948.19,2023,32572.01894,65893194.32
1626825600,7/21/2021 0:00,ETH/USD,1788.25,2034,1752,1995.5,43597.24024,86998292.91
1626739200,7/20/2021 0:00,ETH/USD,1818.35,1840.74,1717.17,1786.54,22905.23484,40921118.25
1626652800,7/19/2021 0:00,ETH/USD,1886.86,1918.87,1805,1817.29,21444.93669,38971669
1626566400,7/18/2021 0:00,ETH/USD,1900.83,1994,1877.92,1890.99,31458.20797,59487156.7
1626480000,7/17/2021 0:00,ETH/USD,1876.1,1918.98,1845.13,1898.48,8351.413163,15854990.86
1626393600,7/16/2021 0:00,ETH/USD,1921.26,1965.84,1848.13,1876.66,13497.15216,25329565.57
1626307200,7/15/2021 0:00,ETH/USD,1993.6,2040.4,1880.77,1915.93,22646.34478,43388811.36
1626220800,7/14/2021 0:00,ETH/USD,1942.15,2020.06,1865.01,1993.91,24409.736,48670816.71
1626134400,7/13/2021 0:00,ETH/USD,2032.41,2046.71,1917,1940.15,22621.21879,43888557.63
1626048000,7/12/2021 0:00,ETH/USD,2140.43,2168.82,2005.98,2034.88,26060.03597,53029045.99
1625961600,7/11/2021 0:00,ETH/USD,2114.05,2174.11,2081.12,2138.96,14253.55514,30487784.31
1625875200,7/10/2021 0:00,ETH/USD,2147.71,2192.98,2075,2109.76,13779.0765,29070544.43
1625788800,7/9/2021 0:00,ETH/USD,2114.66,2187.96,2050,2146.58,26453.51275,56784581.4
1625702400,7/8/2021 0:00,ETH/USD,2310.25,2324.74,2084.01,2114.79,53799.96748,113775633.2
1625616000,7/7/2021 0:00,ETH/USD,2321.04,2410,2294.17,2312.92,16651.74676,38514158.12
1625529600,7/6/2021 0:00,ETH/USD,2196.06,2351.19,2195.95,2323.16,19928.10013,46296165.1
1625443200,7/5/2021 0:00,ETH/USD,2321.98,2323.45,2159.08,2199,16729.89936,36789048.68
1625356800,7/4/2021 0:00,ETH/USD,2226.91,2389,2190.76,2324.49,27148.07904,63105438.25
1625270400,7/3/2021 0:00,ETH/USD,2157.54,2240.77,2113.57,2227.69,27644.99821,61584486.06
1625184000,7/2/2021 0:00,ETH/USD,2106.91,2160.28,2017.7,2155.07,18594.84391,40073190.27
1625097600,7/1/2021 0:00,ETH/USD,2277.34,2277.34,2065.77,2107.77,61697.67784,130044514.4
1625011200,6/30/2021 0:00,ETH/USD,2163.93,2289.4,2088.5,2276.34,28892.5129,65769182.82
1624924800,6/29/2021 0:00,ETH/USD,2084.17,2247,2074.57,2162.5,24375.35452,52711704.15
1624838400,6/28/2021 0:00,ETH/USD,1984.3,2145,1962.08,2082.46,54038.39388,112532793.7
1624752000,6/27/2021 0:00,ETH/USD,1828.73,1985.32,1806.85,1983.22,50563.46121,100278467.5
1624665600,6/26/2021 0:00,ETH/USD,1809.9,1852.43,1717.17,1831.03,32140.31282,58849876.98
1624579200,6/25/2021 0:00,ETH/USD,1989.78,2020.03,1791.48,1810.88,61519.93048,111405211.7
1624492800,6/24/2021 0:00,ETH/USD,1968.3,2036.72,1884.1,1989.63,51434.49603,102335616.3
1624406400,6/23/2021 0:00,ETH/USD,1879.95,2044.62,1823.92,1968.7,58577.68845,115321895.2
1624320000,6/22/2021 0:00,ETH/USD,1887.34,1997,1700,1880.79,89264.64244,167888046.9
1624233600,6/21/2021 0:00,ETH/USD,2244.46,2258.06,1864.79,1887.63,89431.74501,168814044.8
1624147200,6/20/2021 0:00,ETH/USD,2167.43,2277.3,2040.91,2242.6,29174.43589,65426589.93
1624060800,6/19/2021 0:00,ETH/USD,2231.94,2278.4,2161.46,2165,19272.60686,41725193.85
1623974400,6/18/2021 0:00,ETH/USD,2373.8,2377.13,2139.49,2227.29,32333.92616,72017030.4
1623888000,6/17/2021 0:00,ETH/USD,2365.7,2461.51,2305,2371.13,58636.73627,139035324.5
1623801600,6/16/2021 0:00,ETH/USD,2542.61,2555.06,2350.62,2366.56,32802.91071,77630056.37
1623715200,6/15/2021 0:00,ETH/USD,2581.67,2641.49,2505.27,2544.58,19815.98859,50423368.26
1623628800,6/14/2021 0:00,ETH/USD,2511.66,2609.28,2461.67,2583.06,34258.41752,88491547.96
1623542400,6/13/2021 0:00,ETH/USD,2374.04,2548.6,2307.9,2510.53,36178.62229,90827516.61
1623456000,6/12/2021 0:00,ETH/USD,2354.64,2453.57,2252.58,2367,28249.54332,66866669.03
1623369600,6/11/2021 0:00,ETH/USD,2470.77,2499.73,2321.6,2353.1,34616.81076,81456817.41
1623283200,6/10/2021 0:00,ETH/USD,2611.71,2625,2427.88,2472.27,37882.57541,93655954.72
1623196800,6/9/2021 0:00,ETH/USD,2508.43,2630,2407.9,2612.13,59184.08524,154596524.6
1623110400,6/8/2021 0:00,ETH/USD,2592.52,2623.47,2306.02,2508.85,84384.40707,211707819.7
1623024000,6/7/2021 0:00,ETH/USD,2711.66,2850,2574.59,2593.47,41123.57122,106652748.3
1622937600,6/6/2021 0:00,ETH/USD,2627.77,2747.09,2615.55,2710.48,23613.6332,64004280.51
1622851200,6/5/2021 0:00,ETH/USD,2690.92,2819.09,2552.89,2629.4,33292.6508,87539696.02
1622764800,6/4/2021 0:00,ETH/USD,2858.33,2858.33,2550.13,2691.14,35985.5518,96842157.87
1622678400,6/3/2021 0:00,ETH/USD,2702.59,2890.6,2663.49,2856.41,40107.34151,114563011.4
1622592000,6/2/2021 0:00,ETH/USD,2634.86,2802,2552.45,2707.66,34892.24062,94476324.24
1622505600,6/1/2021 0:00,ETH/USD,2705.72,2743.24,2527.04,2634.3,57559.94638,151630166.8
1622419200,5/31/2021 0:00,ETH/USD,2383.08,2722,2275,2707.27,65289.0151,176754991.9
1622332800,5/30/2021 0:00,ETH/USD,2280.8,2478.83,2182.89,2389.91,48486.58242,115878568.2
1622246400,5/29/2021 0:00,ETH/USD,2410.56,2576.7,2207.96,2279.59,85288.45133,194422700.8
1622160000,5/28/2021 0:00,ETH/USD,2733.35,2763.64,2327,2413.17,77976.53011,188170623.2
1622073600,5/27/2021 0:00,ETH/USD,2890.39,2892.98,2642.17,2741.07,48572.28805,133140041.6
1621987200,5/26/2021 0:00,ETH/USD,2713.41,2915.31,2646.36,2889.65,54843.01709,158477124.3
1621900800,5/25/2021 0:00,ETH/USD,2650.14,2788,2386,2704.31,82662.464,223544928
1621814400,5/24/2021 0:00,ETH/USD,2101.62,2678.99,2084.57,2651.7,110531.2737,293095778.4
1621728000,5/23/2021 0:00,ETH/USD,2291.91,2381.42,1730,2098.33,127803.3486,268173600.4
1621641600,5/22/2021 0:00,ETH/USD,2433.97,2489.23,2157.72,2296.31,69652.03985,159942675.6
1621555200,5/21/2021 0:00,ETH/USD,2773.8,2944.36,2102.86,2436.11,120690.0565,294014253.5
1621468800,5/20/2021 0:00,ETH/USD,2443.76,3000,2160,2774.37,146018.5767,405109558.8
1621382400,5/19/2021 0:00,ETH/USD,3379.1,3441.5,1850,2443.76,296336.422,724175094.7
1621296000,5/18/2021 0:00,ETH/USD,3284.54,3570.48,3243.71,3380.57,74068.32229,250393148.3
1621209600,5/17/2021 0:00,ETH/USD,3582.29,3590.32,3117.09,3281.32,109417.0978,359032511.3
1621123200,5/16/2021 0:00,ETH/USD,3647.66,3881.2,3340.99,3585.36,64910.57822,232727790.7
1621036800,5/15/2021 0:00,ETH/USD,4079.79,4135.74,3629.61,3646.01,44467.01917,162127196.6
1620950400,5/14/2021 0:00,ETH/USD,3717.15,4178.11,3693,4080.31,54423.32932,222064054.9
1620864000,5/13/2021 0:00,ETH/USD,3802.47,4040.65,3543.62,3720.21,94101.67315,350077985.5
1620777600,5/12/2021 0:00,ETH/USD,4180.12,4380.64,3750,3810.19,120423.3081,458835684.3
1620691200,5/11/2021 0:00,ETH/USD,3947.86,4185,3775.74,4179.47,72837.01668,304420126.1
1620604800,5/10/2021 0:00,ETH/USD,3929.72,4200,3655,3950.36,115137.1055,454833016.3
1620518400,5/9/2021 0:00,ETH/USD,3917.16,3985,3730.25,3928.05,41074.20849,161341544.6
1620432000,5/8/2021 0:00,ETH/USD,3486.27,3960,3452.75,3915,56881.74597,222692035.5
1620345600,5/7/2021 0:00,ETH/USD,3494.27,3595,3355.2,3483.81,59582.60745,207574483.6
1620259200,5/6/2021 0:00,ETH/USD,3529.26,3610.04,3380.01,3490.33,71338.5436,248995058.9
1620172800,5/5/2021 0:00,ETH/USD,3241.69,3559.97,3208.19,3528.2,66796.10157,235670005.5
1620086400,5/4/2021 0:00,ETH/USD,3434.32,3530,3167.66,3238.42,148326.4368,480343299.5
1620000000,5/3/2021 0:00,ETH/USD,2951.93,3457.64,2951.93,3430.16,97660.00808,334989453.3
1619913600,5/2/2021 0:00,ETH/USD,2949.03,2986.01,2853,2951.78,29434.39748,86883865.8
1619827200,5/1/2021 0:00,ETH/USD,2776.06,2956,2758.57,2947.57,35886.12778,105776873.6
1619740800,4/30/2021 0:00,ETH/USD,2759.56,2802.06,2726.49,2777.11,43230.93529,120057062.7
1619654400,4/29/2021 0:00,ETH/USD,2751.52,2800.89,2671.33,2758.06,62670.56086,172849167.1
1619568000,4/28/2021 0:00,ETH/USD,2669.01,2763.75,2561.44,2750.37,73236.30053,201426923.9
1619481600,4/27/2021 0:00,ETH/USD,2534.92,2683.65,2483.76,2668.89,50882.36346,135799431
1619395200,4/26/2021 0:00,ETH/USD,2323.31,2544.98,2306.75,2534.69,52277.29012,132506724.5
1619308800,4/25/2021 0:00,ETH/USD,2217.33,2358,2166,2321.81,80968.35531,187993137
1619222400,4/24/2021 0:00,ETH/USD,2369.69,2369.97,2157.61,2217.33,33143.53794,73490160.99
1619136000,4/23/2021 0:00,ETH/USD,2397.88,2442.89,2106.65,2369.77,121136.7675,287066277.5
1619049600,4/22/2021 0:00,ETH/USD,2362.05,2645.97,2300,2400,119509.3321,286822397.1
1618963200,4/21/2021 0:00,ETH/USD,2334.34,2470.53,2238.48,2358.13,78047.22007,184045491.1
1618876800,4/20/2021 0:00,ETH/USD,2164.37,2349.81,2055,2333.71,80163.98446,187079492.2
1618790400,4/19/2021 0:00,ETH/USD,2242.95,2280.79,2077.42,2163.77,117808.7253,254910985.6
1618704000,4/18/2021 0:00,ETH/USD,2317.12,2341.68,1951.66,2241.5,116812.9323,261836187.8
