unix,date,symbol,open,high,low,close,Volume ETH,Volume USD
1606608000,11/29/2020 0:00,ETH/USD,537.4,577.18,530.54,576.6,51437.26646,29658727.84
1606521600,11/28/2020 0:00,ETH/USD,519.39,548.65,506.51,537.92,85920.173,46218179.46
1606435200,11/27/2020 0:00,ETH/USD,521.07,531.12,493.97,518.65,93285.68749,48382621.82
1606348800,11/26/2020 0:00,ETH/USD,569,576.99,480.74,520.21,189448.3657,98552934.31
1606262400,11/25/2020 0:00,ETH/USD,605.17,606.61,554.26,569.64,91326.83948,52023420.84
1606176000,11/24/2020 0:00,ETH/USD,609.25,623.65,589.97,605.72,72079.05119,43659722.89
1606089600,11/23/2020 0:00,ETH/USD,561.73,611.67,549.99,609.35,109806.067,66910326.94
1606003200,11/22/2020 0:00,ETH/USD,553.18,581.92,511.25,561.26,76889.60957,43155062.27
1605916800,11/21/2020 0:00,ETH/USD,510.53,554,503.1,552.96,63667.23565,35205434.63
1605830400,11/20/2020 0:00,ETH/USD,471.98,514.72,471.32,510.35,108653.1726,55451146.65
1605744000,11/19/2020 0:00,ETH/USD,479.68,481.1,465,471.9,55347.11827,26118305.11
1605657600,11/18/2020 0:00,ETH/USD,482.5,496,458.33,478.71,88812.36302,42515366.3
1605571200,11/17/2020 0:00,ETH/USD,460.49,485.36,460.4,482.96,54367.3215,26257241.59
1605484800,11/16/2020 0:00,ETH/USD,448.51,466.49,445.91,460.57,32382.70833,14914503.98
1605398400,11/15/2020 0:00,ETH/USD,460.94,463.46,440.6,448.45,23467.90745,10524183.1
1605312000,11/14/2020 0:00,ETH/USD,477.3,478.35,451.88,461.31,25479.53449,11753964.06
1605225600,11/13/2020 0:00,ETH/USD,464,478.51,457.85,477.18,44731.44199,21344949.49
1605139200,11/12/2020 0:00,ETH/USD,463.29,470.43,451.63,463.06,37377.8787,17308200.51
1605052800,11/11/2020 0:00,ETH/USD,451.26,477,449.97,464.33,50976.5737,23669952.47
1604966400,11/10/2020 0:00,ETH/USD,445.14,455.25,439.09,450.55,37675.59564,16974739.62
1604880000,11/9/2020 0:00,ETH/USD,454.47,459.74,434.26,444.28,51714.97117,22975927.39
1604793600,11/8/2020 0:00,ETH/USD,435.09,460.86,432.86,454.83,27947.54779,12711383.16
1604707200,11/7/2020 0:00,ETH/USD,456.35,468.91,424.17,435.46,53766.69706,23413245.9
1604620800,11/6/2020 0:00,ETH/USD,418.02,458.7,415.86,456.3,77703.30278,35456017.06
1604534400,11/5/2020 0:00,ETH/USD,403.33,421.43,395.93,417.05,52265.809,21797455.64
1604448000,11/4/2020 0:00,ETH/USD,388.8,408.81,375.05,403.06,52528.83538,21172272.39
1604361600,11/3/2020 0:00,ETH/USD,383.33,390.63,370.43,388.42,25153.728,9770211.03
1604275200,11/2/2020 0:00,ETH/USD,397.14,404.5,378.23,383.86,51571.71531,19796318.64
1604188800,11/1/2020 0:00,ETH/USD,386.31,398.13,385,396.78,9594.999388,3807103.857
1604102400,10/31/2020 0:00,ETH/USD,382.49,394,380.79,387.01,12477.80653,4829035.906
1604016000,10/30/2020 0:00,ETH/USD,387.65,392.07,373.73,382.61,36516.62716,13971626.72
1603929600,10/29/2020 0:00,ETH/USD,389,394.02,380.53,387.34,40747.16637,15783007.42
1603843200,10/28/2020 0:00,ETH/USD,403.45,409.31,380.36,388.6,49378.54514,19188502.64
1603756800,10/27/2020 0:00,ETH/USD,393.36,410.88,390.39,403.91,31777.712,12835335.65
1603670400,10/26/2020 0:00,ETH/USD,406.2,411.26,382.5,393.11,53204.24157,20915119.4
1603584000,10/25/2020 0:00,ETH/USD,412.36,418.13,403.2,406.28,12373.55582,5027128.259
1603497600,10/24/2020 0:00,ETH/USD,409.97,416.91,407.82,412.62,10180.98311,4200877.252
1603411200,10/23/2020 0:00,ETH/USD,414.12,419.51,401.5,409.76,25402.44006,10408903.84
1603324800,10/22/2020 0:00,ETH/USD,391.3,421.52,391.3,414.56,59872.62723,24820796.35
1603238400,10/21/2020 0:00,ETH/USD,369.06,402.46,368.2,391.59,89138.95431,34905923.12
1603152000,10/20/2020 0:00,ETH/USD,379.47,380.95,364.25,368.68,37817.23432,13942457.95
1603065600,10/19/2020 0:00,ETH/USD,378.58,384.7,372.81,379.17,29984.1713,11369098.23
1602979200,10/18/2020 0:00,ETH/USD,367.8,378.64,367.6,378.48,7482.088166,2831820.729
1602892800,10/17/2020 0:00,ETH/USD,365.77,370.65,363.62,368.56,7362.086176,2713370.481
1602806400,10/16/2020 0:00,ETH/USD,377.88,379.95,361.34,365.61,47090.91402,17216909.08
1602720000,10/15/2020 0:00,ETH/USD,378.43,382,370.15,377.88,27856.54821,10526432.44
1602633600,10/14/2020 0:00,ETH/USD,381.47,387.62,373.08,378.86,32124.29628,12170610.89
1602547200,10/13/2020 0:00,ETH/USD,386.94,387.8,374.19,381.5,39122.79764,14925347.3
1602460800,10/12/2020 0:00,ETH/USD,374.13,395.44,365.68,386.43,48725.32647,18828927.91
1602374400,10/11/2020 0:00,ETH/USD,370.71,377.55,369.37,374.33,9516.892331,3562458.306
1602288000,10/10/2020 0:00,ETH/USD,365.2,378.51,365.11,371.06,23287.82317,8641179.664
1602201600,10/9/2020 0:00,ETH/USD,351.06,368.45,339.91,365.51,44093.82702,16116734.72
1602115200,10/8/2020 0:00,ETH/USD,342,353.45,333.82,351.25,28720.23727,10087983.34
1602028800,10/7/2020 0:00,ETH/USD,340.66,342.96,332.93,341.86,24527.59781,8385004.588
1601942400,10/6/2020 0:00,ETH/USD,354.88,355.1,336.85,340.77,42229.5554,14390565.59
1601856000,10/5/2020 0:00,ETH/USD,352.6,356.04,348.46,353.64,18552.62547,6560950.472
1601769600,10/4/2020 0:00,ETH/USD,345.88,354.14,344.16,352.68,10998.07418,3878800.802
1601683200,10/3/2020 0:00,ETH/USD,345.84,351.26,344.03,346.31,10472.896,3626868.613
1601596800,10/2/2020 0:00,ETH/USD,351.95,354.29,334.46,345.68,61782.25805,21356890.96
1601510400,10/1/2020 0:00,ETH/USD,360.03,369.69,345.01,352.95,41093.66019,14504007.37
1601424000,9/30/2020 0:00,ETH/USD,359.91,361.34,351.29,359.94,23535.28177,8471289.322
1601337600,9/29/2020 0:00,ETH/USD,352.4,360.8,350.25,359.8,42663.64982,15350381.21
1601251200,9/28/2020 0:00,ETH/USD,357.86,368.35,352,353.95,38300.571,13556487.11
1601164800,9/27/2020 0:00,ETH/USD,354.23,362.25,347.16,357.39,18758.77154,6704197.362
1601078400,9/26/2020 0:00,ETH/USD,352.6,356.62,346.19,353.92,19009.87128,6727973.642
1600992000,9/25/2020 0:00,ETH/USD,348.83,358.03,337.78,351.51,64130.49968,22542511.94
1600905600,9/24/2020 0:00,ETH/USD,320.58,353.26,316.83,349.03,82619.29241,28836611.63
1600819200,9/23/2020 0:00,ETH/USD,344.38,344.61,313,320.17,57059.32721,18268684.79
1600732800,9/22/2020 0:00,ETH/USD,340.35,346.74,335.48,344.04,52405.5527,18029606.35
1600646400,9/21/2020 0:00,ETH/USD,371.04,376.47,330.77,340.18,85290.50503,29014124
1600560000,9/20/2020 0:00,ETH/USD,384.98,385.38,364.94,370.86,25014.15946,9276751.176
1600473600,9/19/2020 0:00,ETH/USD,383.49,388.36,377.11,385.5,13078.23423,5041659.294
1600387200,9/18/2020 0:00,ETH/USD,389.11,392.53,375.54,384.84,37402.14032,14393839.68
1600300800,9/17/2020 0:00,ETH/USD,364.8,394.32,363.33,389.27,62178.79035,24204337.72
1600214400,9/16/2020 0:00,ETH/USD,363.78,373.38,354.85,365.11,46710.18209,17054354.58
1600128000,9/15/2020 0:00,ETH/USD,377.25,382.35,362.07,364.03,57590.36954,20964622.22
1600041600,9/14/2020 0:00,ETH/USD,366.55,385,356.06,377.25,69156.83937,26089417.65
1599955200,9/13/2020 0:00,ETH/USD,387.72,390.55,353.05,366.48,41211.04255,15103022.87
1599868800,9/12/2020 0:00,ETH/USD,374.07,388.23,364.73,387.58,27856.098,10796466.46
1599782400,9/11/2020 0:00,ETH/USD,368.49,375.42,355.52,374.06,41824.23676,15644774
1599696000,9/10/2020 0:00,ETH/USD,350.86,377.84,350.19,367.9,56254.35133,20695975.85
1599609600,9/9/2020 0:00,ETH/USD,337.12,359.34,330.72,351.21,51029.66766,17922129.58
1599523200,9/8/2020 0:00,ETH/USD,353.76,356.41,325.34,337.28,68182.36465,22996547.95
1599436800,9/7/2020 0:00,ETH/USD,353.5,358.65,323.28,353.53,90223.79543,31896818.4
1599350400,9/6/2020 0:00,ETH/USD,334.77,360.66,316.49,352.76,115930.5614,40895664.83
1599264000,9/5/2020 0:00,ETH/USD,385.65,394.86,309.7,334.91,180087.923,60313246.3
1599177600,9/4/2020 0:00,ETH/USD,381.65,400.69,360,385.94,122684.2039,47348741.65
1599091200,9/3/2020 0:00,ETH/USD,440.24,451.42,372.13,382.47,120238.3057,45987544.77
1599004800,9/2/2020 0:00,ETH/USD,475.57,481.64,420.01,439.92,119484.1932,52563486.27
1598918400,9/1/2020 0:00,ETH/USD,434,489,429.61,475.59,90938.98247,43249670.67
1598832000,8/31/2020 0:00,ETH/USD,428.78,439.58,418.21,434,45627.75552,19802445.9
1598745600,8/30/2020 0:00,ETH/USD,398.66,430,398.44,428.92,42949.04623,18421704.91
1598659200,8/29/2020 0:00,ETH/USD,395.35,405.91,392.43,398.58,27091.02781,10797941.86
1598572800,8/28/2020 0:00,ETH/USD,383.43,398.32,379.83,395.42,37117.33744,14676937.57
1598486400,8/27/2020 0:00,ETH/USD,386.25,397.46,368.5,383.43,58655.14494,22490142.22
1598400000,8/26/2020 0:00,ETH/USD,383.1,393.38,376.38,386.14,48534.82395,18741236.92
1598313600,8/25/2020 0:00,ETH/USD,407.8,409.01,368.88,383.78,57034.56281,21888724.51
1598227200,8/24/2020 0:00,ETH/USD,390.98,410.47,387.65,408.28,48419.88622,19768871.15
1598140800,8/23/2020 0:00,ETH/USD,395.57,397.44,383.66,390.86,18533.95891,7244183.181
1598054400,8/22/2020 0:00,ETH/USD,387.72,396.92,379.4,396.12,26105.56765,10340937.46
1597968000,8/21/2020 0:00,ETH/USD,416.19,419,383,388.11,71757.21127,27849691.26
1597881600,8/20/2020 0:00,ETH/USD,408.25,419.36,402.33,416.18,44547.72603,18539872.62
1597795200,8/19/2020 0:00,ETH/USD,422.15,426.82,393,407.43,77106.6049,31415544.03
1597708800,8/18/2020 0:00,ETH/USD,431.26,434.41,413.23,422.09,37823.24832,15964814.89
1597622400,8/17/2020 0:00,ETH/USD,434.27,447,420.38,430.86,78327.30351,33748101.99
1597536000,8/16/2020 0:00,ETH/USD,432.55,437.11,412.43,434.05,36367.22822,15785195.41
1597449600,8/15/2020 0:00,ETH/USD,438.72,443.11,422.01,432.78,44749.08147,19366507.48
1597363200,8/14/2020 0:00,ETH/USD,425.43,444.8,418,438.72,103931.4782,45596818.13
1597276800,8/13/2020 0:00,ETH/USD,387.41,431.8,375.8,424.9,81372.18915,34575043.17
1597190400,8/12/2020 0:00,ETH/USD,378.71,389.3,365.41,387.31,54751.39449,21205762.6
1597104000,8/11/2020 0:00,ETH/USD,395.57,398.43,366.22,378.98,62760.6769,23785041.33
1597017600,8/10/2020 0:00,ETH/USD,391.36,400.51,384.61,395.99,76909.86296,30455536.63
1596931200,8/9/2020 0:00,ETH/USD,397.53,400.5,383.48,390.32,26396.03649,10302900.96
1596844800,8/8/2020 0:00,ETH/USD,379.6,397.64,376.41,397.48,24208.20368,9622276.798
1596758400,8/7/2020 0:00,ETH/USD,394.94,398.65,360,379.71,80787.11411,30675675.1
1596672000,8/6/2020 0:00,ETH/USD,401.23,404,389.64,394.9,37076.44276,14641487.24
1596585600,8/5/2020 0:00,ETH/USD,390.95,407.7,383.6,401.21,53760.13139,21569102.31
1596499200,8/4/2020 0:00,ETH/USD,386.3,403.54,380.87,389.75,61425.99499,23940781.55
1596412800,8/3/2020 0:00,ETH/USD,372.42,398.52,367,386.3,63863.45282,24670451.83
1596326400,8/2/2020 0:00,ETH/USD,387.42,415.67,325,371.96,129558.6454,48190633.76
1596240000,8/1/2020 0:00,ETH/USD,347.13,393.79,343.64,387.32,103742.6634,40181608.38
1596153600,7/31/2020 0:00,ETH/USD,335.49,349.94,328.92,346.67,55368.4878,19194593.66
1596067200,7/30/2020 0:00,ETH/USD,317.47,342.37,313.78,335.04,61449.10162,20587907.01
1595980800,7/29/2020 0:00,ETH/USD,317.96,330.02,313.09,318.4,50279.54918,16009008.46
1595894400,7/28/2020 0:00,ETH/USD,322.81,327.43,305.76,317.53,77318.72419,24551014.49
1595808000,7/27/2020 0:00,ETH/USD,311.38,334.41,311.38,322.86,143337.5585,46277964.15
1595721600,7/26/2020 0:00,ETH/USD,305.17,320.77,300.2,311.47,101603.3357,31646390.98
1595635200,7/25/2020 0:00,ETH/USD,279.84,309,279.84,305.66,80810.57058,24700559
1595548800,7/24/2020 0:00,ETH/USD,275.27,288.99,267.96,279.32,65634.13102,18332925.48
1595462400,7/23/2020 0:00,ETH/USD,264.43,280.76,260,275.66,107202.1725,29551350.86
1595376000,7/22/2020 0:00,ETH/USD,245.63,270,241.76,264.23,55346.33388,14624161.8
1595289600,7/21/2020 0:00,ETH/USD,235.96,246.96,235.58,245.91,46003.15841,11312636.69
1595203200,7/20/2020 0:00,ETH/USD,239.3,239.82,234.09,235.98,23698.49903,5592371.801
1595116800,7/19/2020 0:00,ETH/USD,235.62,239.98,233.28,239.24,15601.35767,3732468.809
1595030400,7/18/2020 0:00,ETH/USD,232.5,237.14,232.26,235.84,10615.0167,2503445.54
1594944000,7/17/2020 0:00,ETH/USD,233.61,234.61,231.32,232.59,21851.47339,5082434.197
1594857600,7/16/2020 0:00,ETH/USD,238.47,239.38,229.44,233.56,31211.19228,7289686.069
1594771200,7/15/2020 0:00,ETH/USD,240.42,241.43,236.41,238.27,19630.45493,4677348.496
1594684800,7/14/2020 0:00,ETH/USD,239.47,242.19,236.76,240.45,26062.81625,6266804.167
1594598400,7/13/2020 0:00,ETH/USD,243.26,245.47,237.25,239.49,36030.77801,8629011.025
1594512000,7/12/2020 0:00,ETH/USD,239.42,244.07,236.48,242.74,24335.76514,5907263.631
1594425600,7/11/2020 0:00,ETH/USD,241.26,241.63,237.46,239.22,12141.97332,2904602.857
1594339200,7/10/2020 0:00,ETH/USD,242,242,235,241.11,32964.49216,7948068.705
1594252800,7/9/2020 0:00,ETH/USD,246.81,247.62,237.6,242.04,36072.84254,8731070.808
1594166400,7/8/2020 0:00,ETH/USD,239.51,249,237.96,247.16,48519.6576,11992118.57
1594080000,7/7/2020 0:00,ETH/USD,241.7,243.95,234.3,239.23,38671.46104,9251373.625
1593993600,7/6/2020 0:00,ETH/USD,227.74,242.19,227.06,241.88,48136.9415,11643363.41
1593907200,7/5/2020 0:00,ETH/USD,229.24,229.89,223.27,227.78,17098.81011,3894766.967
1593820800,7/4/2020 0:00,ETH/USD,224.82,230.95,224.53,229.2,18027.08808,4131808.588
1593734400,7/3/2020 0:00,ETH/USD,226.39,228.26,224.2,225.24,16358.72487,3684639.189
1593648000,7/2/2020 0:00,ETH/USD,230.98,232.19,222.88,226.53,36997.6134,8381069.364
1593561600,7/1/2020 0:00,ETH/USD,225.43,232.8,223.99,231.05,38194.57667,8824856.941
1593475200,6/30/2020 0:00,ETH/USD,228.02,228.62,222.79,225.62,24951.91046,5629650.038
1593388800,6/29/2020 0:00,ETH/USD,225.08,229.98,220.92,227.87,38058.84994,8672470.135
1593302400,6/28/2020 0:00,ETH/USD,220.69,227.8,217.76,224.94,27501.2658,6186134.728
1593216000,6/27/2020 0:00,ETH/USD,229.62,231,215.79,220.83,47407.00865,10468889.72
1593129600,6/26/2020 0:00,ETH/USD,232.2,233.35,227.26,229.31,45242.75119,10374615.27
1593043200,6/25/2020 0:00,ETH/USD,234.05,235.21,227,232.44,51367.15797,11939782.2
1592956800,6/24/2020 0:00,ETH/USD,243.24,249.11,230.71,234.43,71469.48593,16754591.59
1592870400,6/23/2020 0:00,ETH/USD,243.53,244.98,240.82,243.23,29253.81729,7115405.98
1592784000,6/22/2020 0:00,ETH/USD,227.71,247.04,227.31,243.33,61687.34302,15010381.18
1592697600,6/21/2020 0:00,ETH/USD,229.25,231.18,226.84,227.73,11985.73455,2729511.329
1592611200,6/20/2020 0:00,ETH/USD,228.89,230.6,225,228.89,17118.91896,3918349.361
1592524800,6/19/2020 0:00,ETH/USD,230.93,231.8,226.34,228.64,25219.57356,5766203.299
1592438400,6/18/2020 0:00,ETH/USD,233.49,234.48,227.37,231.16,21253.14749,4912877.573
1592352000,6/17/2020 0:00,ETH/USD,235.51,237.42,227.56,233.62,34009.55225,7945311.597
1592265600,6/16/2020 0:00,ETH/USD,230.99,236,228.77,235.28,31138.08698,7326169.104
1592179200,6/15/2020 0:00,ETH/USD,231.41,233.67,217.79,230.78,90084.47455,20789695.04
1592092800,6/14/2020 0:00,ETH/USD,238.03,238.62,229.77,231.59,29400.88175,6808950.204
1592006400,6/13/2020 0:00,ETH/USD,237.77,238.79,234.54,238.12,15636.08395,3723264.309
1591920000,6/12/2020 0:00,ETH/USD,230.08,247.99,228.24,237.41,62339.91903,14800120.18
1591833600,6/11/2020 0:00,ETH/USD,248.25,251.01,225.2,230.14,113531.5709,26128155.72
1591747200,6/10/2020 0:00,ETH/USD,243.9,250.77,241.75,248.04,50542.76849,12536628.3
1591660800,6/9/2020 0:00,ETH/USD,246.77,250.22,215,244.14,45485.6158,11104858.24
1591574400,6/8/2020 0:00,ETH/USD,244.91,247.9,241.05,246.82,39149.48863,9662876.783
1591488000,6/7/2020 0:00,ETH/USD,241.97,245.6,233.82,244.74,48616.23163,11898336.53
1591401600,6/6/2020 0:00,ETH/USD,239.78,244.66,237.6,242.21,21924.25077,5310272.778
1591315200,6/5/2020 0:00,ETH/USD,243.33,248.12,239.05,240.19,46036.74289,11057565.27
1591228800,6/4/2020 0:00,ETH/USD,244.71,246.62,235.83,243.32,61054.93951,14855887.88
1591142400,6/3/2020 0:00,ETH/USD,237.81,245.18,233.28,244.69,48786.58623,11937589.78
1591056000,6/2/2020 0:00,ETH/USD,248.76,253.43,225,237.72,116977.1594,27807810.33
1590969600,6/1/2020 0:00,ETH/USD,231.34,251.74,230.48,248.03,70673.92738,17529254.21
1590883200,5/31/2020 0:00,ETH/USD,243.39,245.39,229.59,231.63,55541.39454,12865053.22
1590796800,5/30/2020 0:00,ETH/USD,220.86,247.43,218.85,243.28,90932.65109,22122095.36
1590710400,5/29/2020 0:00,ETH/USD,220.53,224.9,217.39,220.6,50201.55592,11074463.24
1590624000,5/28/2020 0:00,ETH/USD,208.33,220.73,204.57,220.57,51215.7525,11296658.53
1590537600,5/27/2020 0:00,ETH/USD,200.9,208.6,200.9,208.32,42237.41112,8798897.484
1590451200,5/26/2020 0:00,ETH/USD,204,204.99,196.6,201.16,46170.31013,9287619.587
1590364800,5/25/2020 0:00,ETH/USD,199.65,205.78,197.35,204.04,32693.42879,6670767.211
1590278400,5/24/2020 0:00,ETH/USD,206.37,210.77,199.45,199.64,35346.44731,7056564.74
1590192000,5/23/2020 0:00,ETH/USD,207.39,211.21,204.82,206.84,13902.38754,2875569.838
1590105600,5/22/2020 0:00,ETH/USD,197.94,209.34,196.2,207.12,53431.41679,11066715.05
1590019200,5/21/2020 0:00,ETH/USD,209.79,211.65,191.47,198.64,57163.97626,11355052.25
1589932800,5/20/2020 0:00,ETH/USD,214.9,215.55,205.86,209.98,34489.6851,7242144.077
1589846400,5/19/2020 0:00,ETH/USD,214.9,215.99,209.17,214.62,36384.31374,7808801.416
1589760000,5/18/2020 0:00,ETH/USD,207.02,217.1,207.01,214.84,66026.9455,14185228.97
1589673600,5/17/2020 0:00,ETH/USD,200.34,210,199.53,207.03,45535.22264,9427157.144
1589587200,5/16/2020 0:00,ETH/USD,194.59,203.39,193.08,200.43,25545.20518,5120025.473
1589500800,5/15/2020 0:00,ETH/USD,203.36,204.22,191.49,194.57,53363.89341,10383012.74
1589414400,5/14/2020 0:00,ETH/USD,199.85,206.32,195.75,203.11,69141.84769,14043400.68
1589328000,5/13/2020 0:00,ETH/USD,189.98,201.16,188.34,199.8,56116.30416,11212037.57
1589241600,5/12/2020 0:00,ETH/USD,186.48,192.59,185.9,189.79,48201.71986,9148204.412
1589155200,5/11/2020 0:00,ETH/USD,187.84,193.88,175.51,186.18,81205.5548,15118850.19
1589068800,5/10/2020 0:00,ETH/USD,209.76,209.96,180,188.06,122466.8407,23031114.06
1588982400,5/9/2020 0:00,ETH/USD,211.67,214.72,208.49,210.21,35735.38854,7511936.026
1588896000,5/8/2020 0:00,ETH/USD,212.68,216.85,207.22,211.59,45587.86497,9645936.348
1588809600,5/7/2020 0:00,ETH/USD,199.09,215.55,196.72,212.56,103978.2885,22101625.01
1588723200,5/6/2020 0:00,ETH/USD,205.26,212,198.16,199.13,57045.27034,11359424.68
1588636800,5/5/2020 0:00,ETH/USD,207.29,212.13,200.66,205.62,30469.48561,6265135.631
1588550400,5/4/2020 0:00,ETH/USD,209.91,210.75,195.01,207.01,54083.23038,11195769.52
1588464000,5/3/2020 0:00,ETH/USD,214.24,219.18,205.03,210.2,42008.78641,8830246.903
1588377600,5/2/2020 0:00,ETH/USD,211.93,215.49,210.38,214.07,17518.70413,3750228.992
1588291200,5/1/2020 0:00,ETH/USD,206.43,217.58,206.32,212.02,44824.00051,9503584.589
1588204800,4/30/2020 0:00,ETH/USD,215.67,227.73,201.66,206.2,103718.9361,21386844.62
1588118400,4/29/2020 0:00,ETH/USD,196.85,219.5,196.79,215.67,130958.6952,28243861.79
1588032000,4/28/2020 0:00,ETH/USD,196.71,198,192.48,196.73,31959.57633,6287407.452
1587945600,4/27/2020 0:00,ETH/USD,197.98,199.56,189.2,196.9,44891.70676,8839177.061
1587859200,4/26/2020 0:00,ETH/USD,195,200,192.51,197.96,51840.35446,10262316.57
1587772800,4/25/2020 0:00,ETH/USD,187.42,198.3,186,194,38526.01771,7474047.436
1587686400,4/24/2020 0:00,ETH/USD,185.44,190,184.76,187.56,41405.32479,7765982.718
1587600000,4/23/2020 0:00,ETH/USD,183.11,194.51,178.26,185.67,98909.0774,18364448.4
1587513600,4/22/2020 0:00,ETH/USD,170.65,184.3,170.01,183.25,45482.2658,8334625.207
1587427200,4/21/2020 0:00,ETH/USD,170.48,174.96,168.35,171.07,28178.2956,4820461.029
1587340800,4/20/2020 0:00,ETH/USD,180.15,186.63,166.8,170.64,94313.37545,16093634.39
1587254400,4/19/2020 0:00,ETH/USD,187.76,188.58,176.45,180.2,31718.63714,5715698.412
1587168000,4/18/2020 0:00,ETH/USD,170.71,189.73,170.71,188.03,54336.80949,10216950.29
1587081600,4/17/2020 0:00,ETH/USD,172.92,175.12,168.12,171,27438.69464,4692016.783
1586995200,4/16/2020 0:00,ETH/USD,152.53,175.17,148.19,172.37,93356.13573,16091797.12
1586908800,4/15/2020 0:00,ETH/USD,158.34,161.5,151.9,152.96,33567.88494,5134543.681
1586822400,4/14/2020 0:00,ETH/USD,157.23,162.26,155.32,158.61,26312.72837,4173461.846
1586736000,4/13/2020 0:00,ETH/USD,158.05,159.65,148.82,157.03,52489.38883,8242408.728
1586649600,4/12/2020 0:00,ETH/USD,158.65,165.48,155.24,158.39,35342.109,5597836.645
1586563200,4/11/2020 0:00,ETH/USD,158.4,161.62,154.06,158.65,26233.72852,4161981.03
1586476800,4/10/2020 0:00,ETH/USD,169.79,170.35,152.18,157.97,69435.02428,10968650.79
1586390400,4/9/2020 0:00,ETH/USD,173.13,173.7,165.28,170.07,46460.10694,7901470.387
1586304000,4/8/2020 0:00,ETH/USD,164.68,174.75,163.67,173.23,52450.68693,9086032.497
1586217600,4/7/2020 0:00,ETH/USD,171.5,176.65,162.18,164.55,100869.805,16598126.41
1586131200,4/6/2020 0:00,ETH/USD,142.79,172.26,142.79,171.65,103826.5649,17821829.86
1586044800,4/5/2020 0:00,ETH/USD,144.92,145.93,140.78,143.03,13210.43032,1889487.849
1585958400,4/4/2020 0:00,ETH/USD,141.37,146.72,139.04,144.59,19772.81643,2858951.527
1585872000,4/3/2020 0:00,ETH/USD,141.31,147.24,137.89,141.4,46495.40097,6574449.698
1585785600,4/2/2020 0:00,ETH/USD,136.59,150,135.42,141.71,59641.4994,8451796.879
1585699200,4/1/2020 0:00,ETH/USD,133.17,137.2,128.91,135.98,32940.69795,4479276.107
1585612800,3/31/2020 0:00,ETH/USD,132.48,135.79,130.5,133.14,23130.90087,3079648.142
