https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LTC,Volume USD
1635206400,2021-10-26 00:00:00,LTC/USD,195.46,199.25,190.32,197.46,19912.10053505,3931843.3716509733
1635120000,2021-10-25 00:00:00,LTC/USD,190.57,197.37,189.66,195.31,26148.48044498,5107059.715709044
1635033600,2021-10-24 00:00:00,LTC/USD,196.67,199.81,185.37,190.81,25776.65757973,4918444.032788281
1634947200,2021-10-23 00:00:00,LTC/USD,191.25,197.79,189.23,195.99,17413.37948625,3412848.2455101376
1634860800,2021-10-22 00:00:00,LTC/USD,197.99,201.46,188.00,190.84,31470.45532133,6005821.693522617
1634774400,2021-10-21 00:00:00,LTC/USD,207.27,214.53,194.42,197.33,35300.41894977,6965831.671358114
1634688000,2021-10-20 00:00:00,LTC/USD,188.51,209.16,185.90,207.37,38374.87823904,7957798.500429725
1634601600,2021-10-19 00:00:00,LTC/USD,185.67,191.71,183.17,188.88,24751.65260671,4675092.144355385
1634515200,2021-10-18 00:00:00,LTC/USD,183.90,187.50,178.48,185.52,31140.61950124,5777207.729870045
1634428800,2021-10-17 00:00:00,LTC/USD,185.82,188.07,176.52,183.60,17267.94286097,3170394.309274092
1634342400,2021-10-16 00:00:00,LTC/USD,190.10,192.57,185.00,185.67,20416.71007345,3790770.5593374614
1634256000,2021-10-15 00:00:00,LTC/USD,181.24,192.74,176.65,189.56,48892.89967148,9268138.061725749
1634169600,2021-10-14 00:00:00,LTC/USD,177.83,186.35,176.97,180.85,36323.47562914,6569100.567529968
1634083200,2021-10-13 00:00:00,LTC/USD,172.80,179.68,167.64,177.60,38364.16288718,6813475.328763167
1633996800,2021-10-12 00:00:00,LTC/USD,178.62,178.62,166.65,172.63,27935.25486566,4822463.047458886
1633910400,2021-10-11 00:00:00,LTC/USD,174.91,185.23,172.53,179.24,34335.86764798,6154360.917223935
1633824000,2021-10-10 00:00:00,LTC/USD,180.06,184.02,174.11,174.91,28905.49252509,5055859.697563492
1633737600,2021-10-09 00:00:00,LTC/USD,176.08,182.90,174.86,179.65,24493.44049330,4400246.584621346
1633651200,2021-10-08 00:00:00,LTC/USD,178.69,183.32,174.36,175.96,37151.34282072,6537150.282733891
1633564800,2021-10-07 00:00:00,LTC/USD,178.55,187.00,173.49,178.75,41079.76630810,7343008.227572875
1633478400,2021-10-06 00:00:00,LTC/USD,173.84,183.00,164.00,178.33,53430.14601783,9528197.939359624
1633392000,2021-10-05 00:00:00,LTC/USD,168.07,175.55,166.66,173.88,34752.40167459,6042747.6031777095
1633305600,2021-10-04 00:00:00,LTC/USD,170.37,170.88,161.35,167.55,32495.49576320,5444620.315124161
1633219200,2021-10-03 00:00:00,LTC/USD,169.11,175.00,166.05,170.57,21690.09498404,3699679.5014277026
1633132800,2021-10-02 00:00:00,LTC/USD,166.37,172.81,164.79,169.29,22797.08124937,3859317.884705847
