unix,date,symbol,open,high,low,close,Volume LTC,Volume USD
1606348800,11/26/2020 0:00,LTC/USD,81.6,83.19,64.5,71,197670.8608,14034631.12
1606262400,11/25/2020 0:00,LTC/USD,89.54,90.53,78.01,81.72,110896.8954,9062494.295
1606176000,11/24/2020 0:00,LTC/USD,89.22,94,85.4,89.33,168870.4353,15085195.98
1606089600,11/23/2020 0:00,LTC/USD,82.88,90.93,80.96,89.22,185374.9399,16539152.14
1606003200,11/22/2020 0:00,LTC/USD,87.05,87.99,77.13,82.94,128249.6839,10637028.78
1605916800,11/21/2020 0:00,LTC/USD,82.66,88.55,80.22,87.2,130434.5671,11373894.25
1605830400,11/20/2020 0:00,LTC/USD,81.51,85.76,80.13,82.52,107877.9268,8902086.517
1605744000,11/19/2020 0:00,LTC/USD,73.82,84,71.29,81.66,162460.2529,13266504.25
1605657600,11/18/2020 0:00,LTC/USD,76.5,77.18,68.19,73.82,111627.2002,8240319.916
1605571200,11/17/2020 0:00,LTC/USD,73.58,77.06,71.47,76.44,137979.6755,10547166.39
1605484800,11/16/2020 0:00,LTC/USD,62.23,74.58,62.21,73.89,142918.8556,10560274.24
1605398400,11/15/2020 0:00,LTC/USD,63.71,64.48,61.14,62.36,37173.67838,2318150.584
1605312000,11/14/2020 0:00,LTC/USD,66.24,66.24,61.77,63.99,65558.28935,4195074.936
1605225600,11/13/2020 0:00,LTC/USD,60.74,66.67,60.25,65.85,146051.3762,9617483.12
1605139200,11/12/2020 0:00,LTC/USD,59.2,60.81,57.76,60.74,60743.80793,3689578.894
1605052800,11/11/2020 0:00,LTC/USD,58.09,60.69,57.9,59.29,53759.53761,3187402.985
1604966400,11/10/2020 0:00,LTC/USD,59.24,59.63,57.13,57.92,79399.34237,4598809.91
1604880000,11/9/2020 0:00,LTC/USD,61.02,61.85,57.47,59.28,63712.0185,3776848.457
1604793600,11/8/2020 0:00,LTC/USD,58.88,62.02,58.71,61.06,40528.47267,2474668.541
1604707200,11/7/2020 0:00,LTC/USD,63.37,64.83,57.08,59,147165.5883,8682769.711
1604620800,11/6/2020 0:00,LTC/USD,59.12,63.76,58.67,63.39,99326.36134,6296298.045
1604534400,11/5/2020 0:00,LTC/USD,55.07,59.79,54.75,58.96,101921.9709,6009319.403
1604448000,11/4/2020 0:00,LTC/USD,54.09,55.21,51.64,54.72,56862.46081,3111513.855
1604361600,11/3/2020 0:00,LTC/USD,53.81,54.4,51.27,53.92,37420.4434,2017710.308
1604275200,11/2/2020 0:00,LTC/USD,55.74,56.78,53.1,53.92,47019.95649,2535316.054
1604188800,11/1/2020 0:00,LTC/USD,55.69,56.07,54.26,55.6,9831.188237,546614.066
1604102400,10/31/2020 0:00,LTC/USD,53.82,56.45,53.71,55.74,59197.46756,3299666.842
1604016000,10/30/2020 0:00,LTC/USD,54.83,55.77,52.33,54.07,39555.00229,2138738.974
1603929600,10/29/2020 0:00,LTC/USD,55.81,56.55,53.41,54.91,40002.8011,2196553.809
1603843200,10/28/2020 0:00,LTC/USD,57.71,60.55,54.74,55.95,69249.36859,3874502.173
1603756800,10/27/2020 0:00,LTC/USD,56.88,59.3,56.63,57.95,53169.70634,3081184.482
1603670400,10/26/2020 0:00,LTC/USD,58.6,59.3,54.99,56.92,47797.36219,2720625.856
1603584000,10/25/2020 0:00,LTC/USD,59,60.02,56.6,58.84,41574.49819,2446243.474
1603497600,10/24/2020 0:00,LTC/USD,55.22,59.68,55.08,59.26,56715.53181,3360962.415
1603411200,10/23/2020 0:00,LTC/USD,54.36,57,53.18,55.43,48610.05695,2694455.457
1603324800,10/22/2020 0:00,LTC/USD,53.39,56.36,53.39,54.54,66150.95791,3607873.244
1603238400,10/21/2020 0:00,LTC/USD,46.9,55.01,46.9,53.24,97973.79741,5216124.974
1603152000,10/20/2020 0:00,LTC/USD,47.94,48.4,46.46,46.89,28995.09958,1359580.219
1603065600,10/19/2020 0:00,LTC/USD,47.57,48.46,46.84,48.01,17986.9686,863554.3625
1602979200,10/18/2020 0:00,LTC/USD,46.86,47.97,46.85,47.6,12671.54961,603165.7615
1602892800,10/17/2020 0:00,LTC/USD,47.65,47.65,46.33,46.89,16676.49587,781960.8914
1602806400,10/16/2020 0:00,LTC/USD,49.36,49.88,45.55,47.59,48460.84537,2306251.631
1602720000,10/15/2020 0:00,LTC/USD,49.75,50.26,48.88,49.47,20563.51851,1017277.26
1602633600,10/14/2020 0:00,LTC/USD,49.92,51.06,49.31,49.84,16662.10588,830439.3568
1602547200,10/13/2020 0:00,LTC/USD,50.63,50.75,48.85,49.87,24379.92234,1215826.727
1602460800,10/12/2020 0:00,LTC/USD,50.41,51.6,49.39,50.67,33846.11189,1714982.49
1602374400,10/11/2020 0:00,LTC/USD,48.94,51.23,48.85,50.55,18909.08877,955854.4373
1602288000,10/10/2020 0:00,LTC/USD,47.88,50.49,47.8,48.8,31016.12852,1513587.072
1602201600,10/9/2020 0:00,LTC/USD,47.2,48.22,46.61,47.82,18318.88204,876008.9393
1602115200,10/8/2020 0:00,LTC/USD,46.61,47.5,45.46,47.28,30247.39222,1430096.704
1602028800,10/7/2020 0:00,LTC/USD,45.96,46.92,45.02,46.62,16473.93267,768014.7413
1601942400,10/6/2020 0:00,LTC/USD,46.42,48.23,45.58,46.01,48404.31653,2227082.603
1601856000,10/5/2020 0:00,LTC/USD,46.77,47.04,45.56,46.37,10824.90882,501951.0221
1601769600,10/4/2020 0:00,LTC/USD,45.59,47.04,45.31,46.71,8205.69719,383288.1157
1601683200,10/3/2020 0:00,LTC/USD,44.85,45.99,44.76,45.53,12580.06694,572770.4476
1601596800,10/2/2020 0:00,LTC/USD,46.2,46.9,43.21,44.94,35554.75906,1597830.872
1601510400,10/1/2020 0:00,LTC/USD,46.24,48.49,45.02,46.27,55334.69039,2560336.124
1601424000,9/30/2020 0:00,LTC/USD,45.6,46.66,45.43,46.21,17430.48866,805462.8811
1601337600,9/29/2020 0:00,LTC/USD,45.09,45.83,44.94,45.71,15447.70877,706114.7678
1601251200,9/28/2020 0:00,LTC/USD,46.15,47.12,44.81,45.26,23248.32861,1052219.353
1601164800,9/27/2020 0:00,LTC/USD,46.06,46.61,44.64,46.02,17782.22264,818337.8861
1601078400,9/26/2020 0:00,LTC/USD,46.07,46.53,45.16,46.03,10275.66813,472989.0042
1600992000,9/25/2020 0:00,LTC/USD,44.97,46.56,43.94,45.9,38940.04709,1787348.161
1600905600,9/24/2020 0:00,LTC/USD,42.93,45.29,42.6,44.97,33009.67381,1484445.031
1600819200,9/23/2020 0:00,LTC/USD,44.44,45.07,42.27,42.92,29997.00117,1287471.29
1600732800,9/22/2020 0:00,LTC/USD,43.16,44.82,42.78,44.45,30338.1232,1348529.576
1600646400,9/21/2020 0:00,LTC/USD,46.9,47.63,41.59,43.18,67745.21983,2925238.592
1600560000,9/20/2020 0:00,LTC/USD,48.52,48.54,46.2,47.11,27067.00487,1275126.6
1600473600,9/19/2020 0:00,LTC/USD,48.54,49,48,48.58,16719.22438,812219.9205
1600387200,9/18/2020 0:00,LTC/USD,48.88,49.06,47.49,48.45,38937.6025,1886526.841
1600300800,9/17/2020 0:00,LTC/USD,47.75,49.64,47.75,48.88,37664.68915,1841050.006
1600214400,9/16/2020 0:00,LTC/USD,48.1,48.78,47,47.74,43764.64839,2089324.314
1600128000,9/15/2020 0:00,LTC/USD,49.21,50.36,48.2,48.32,45044.05403,2176528.691
1600041600,9/14/2020 0:00,LTC/USD,48.18,49.68,47.17,49.1,46504.05808,2283349.252
1599955200,9/13/2020 0:00,LTC/USD,50.79,50.84,47.26,48.11,37890.74857,1822923.914
1599868800,9/12/2020 0:00,LTC/USD,48.99,51.31,48.44,50.86,40598.66071,2064847.884
1599782400,9/11/2020 0:00,LTC/USD,48.84,49.33,47.4,48.99,58338.85447,2858020.48
1599696000,9/10/2020 0:00,LTC/USD,48.11,49.48,48.04,48.73,41770.35616,2035469.456
1599609600,9/9/2020 0:00,LTC/USD,47.26,48.87,46.57,47.83,44130.67915,2110770.384
1599523200,9/8/2020 0:00,LTC/USD,48.9,49.31,46.01,47.42,89795.234,4258089.996
1599436800,9/7/2020 0:00,LTC/USD,47.95,49.12,45.3,48.82,85455.96632,4171960.276
1599350400,9/6/2020 0:00,LTC/USD,47.47,49.2,46.45,47.95,52470.25098,2515948.535
1599264000,9/5/2020 0:00,LTC/USD,50.35,51.32,45.08,47.45,141317.308,6705506.266
1599177600,9/4/2020 0:00,LTC/USD,47.7,52.4,46.46,50.54,145782.152,7367829.964
1599091200,9/3/2020 0:00,LTC/USD,58.12,58.66,45.54,47.55,154527.7195,7347793.062
1599004800,9/2/2020 0:00,LTC/USD,62.67,63.2,56.1,58.12,91780.57322,5334286.916
1598918400,9/1/2020 0:00,LTC/USD,61.05,64.36,59.8,62.69,114018.5178,7147820.884
1598832000,8/31/2020 0:00,LTC/USD,62.92,63.64,60.58,60.96,38004.78325,2316771.587
1598745600,8/30/2020 0:00,LTC/USD,57.11,62.88,57.06,62.88,41402.234,2603372.474
1598659200,8/29/2020 0:00,LTC/USD,57.52,58.21,56.9,56.99,30689.05825,1748969.429
1598572800,8/28/2020 0:00,LTC/USD,56.15,58.26,55.39,57.4,47397.81012,2720634.301
1598486400,8/27/2020 0:00,LTC/USD,58.09,59.32,53.94,56.09,67563.18006,3789618.77
1598400000,8/26/2020 0:00,LTC/USD,58.2,59.22,57.03,58.14,34281.56648,1993130.275
1598313600,8/25/2020 0:00,LTC/USD,62.26,62.26,56.53,58.62,62953.65642,3690343.34
1598227200,8/24/2020 0:00,LTC/USD,60.4,63.04,59.99,62.16,57690.12053,3586017.892
1598140800,8/23/2020 0:00,LTC/USD,60.26,61.62,58.02,60.56,28938.04885,1752488.239
1598054400,8/22/2020 0:00,LTC/USD,59.06,60.54,57.74,60.26,41142.9441,2479273.812
1597968000,8/21/2020 0:00,LTC/USD,62.81,63.88,58.83,59.12,61349.98186,3627010.928
1597881600,8/20/2020 0:00,LTC/USD,62.15,63.69,61.1,62.92,47533.82664,2990828.372
1597795200,8/19/2020 0:00,LTC/USD,65.86,67.13,58.9,62.14,96119.42232,5972860.903
1597708800,8/18/2020 0:00,LTC/USD,67.32,68.52,63.36,65.53,83274.60065,5456984.581
1597622400,8/17/2020 0:00,LTC/USD,63.95,68.98,61.43,67.31,107468.2671,7233689.061
1597536000,8/16/2020 0:00,LTC/USD,60.11,65,57.72,63.87,79369.27212,5069315.41
1597449600,8/15/2020 0:00,LTC/USD,57.2,60.88,56.42,59.97,39628.81473,2376540.02
1597363200,8/14/2020 0:00,LTC/USD,57.42,57.94,55.98,56.72,33558.70937,1903449.996
1597276800,8/13/2020 0:00,LTC/USD,54.48,57.42,51.87,57.08,43559.93911,2486401.325
1597190400,8/12/2020 0:00,LTC/USD,54.15,55.09,51.5,54.52,50103.87585,2731663.312
1597104000,8/11/2020 0:00,LTC/USD,58.37,59.74,52.4,54.15,80317.53514,4349194.528
1597017600,8/10/2020 0:00,LTC/USD,57.01,59.49,55.75,58.4,45746.69947,2671607.249
1596931200,8/9/2020 0:00,LTC/USD,58.6,58.77,56.12,57,26656.3568,1519412.337
1596844800,8/8/2020 0:00,LTC/USD,57.21,58.61,56.55,58.5,23020.25782,1346685.083
1596758400,8/7/2020 0:00,LTC/USD,59.09,61.11,54.69,57.24,99706.47148,5707198.428
1596672000,8/6/2020 0:00,LTC/USD,58.87,60.73,57.76,59.07,53998.74153,3189705.662
1596585600,8/5/2020 0:00,LTC/USD,57.7,59.89,56.76,58.91,62805.90539,3699895.887
1596499200,8/4/2020 0:00,LTC/USD,58.81,59.64,56.38,57.64,51258.80371,2954557.446
1596412800,8/3/2020 0:00,LTC/USD,56.86,60.11,55.65,58.55,59257.68867,3469537.671
1596326400,8/2/2020 0:00,LTC/USD,61.67,65.29,51.92,56.85,133090.931,7566219.426
1596240000,8/1/2020 0:00,LTC/USD,58.51,62.38,57.63,61.68,109499.7055,6753941.833
1596153600,7/31/2020 0:00,LTC/USD,56.91,59.24,55.8,58.2,72082.28631,4195189.063
1596067200,7/30/2020 0:00,LTC/USD,55.21,58.67,53.9,56.8,102035.0223,5795589.264
1595980800,7/29/2020 0:00,LTC/USD,55.92,56.99,54.58,55.22,90462.32107,4995329.37
1595894400,7/28/2020 0:00,LTC/USD,53.71,57.94,51.71,55.91,109432.037,6118345.188
1595808000,7/27/2020 0:00,LTC/USD,48.09,55.99,46.94,53.36,180516.1097,9632339.614
1595721600,7/26/2020 0:00,LTC/USD,49.16,50.86,47.65,48.09,81290.21826,3909246.596
1595635200,7/25/2020 0:00,LTC/USD,44.08,49.6,44.08,49.16,92310.07369,4537963.223
1595548800,7/24/2020 0:00,LTC/USD,44.88,45,44,44.21,27264.87298,1205380.034
1595462400,7/23/2020 0:00,LTC/USD,45.1,45.67,44.57,45,48500.8632,2182538.844
1595376000,7/22/2020 0:00,LTC/USD,43.77,45.19,43.22,45.09,37909.11315,1709321.912
1595289600,7/21/2020 0:00,LTC/USD,42.06,44.13,42.06,43.81,27729.92087,1214847.833
1595203200,7/20/2020 0:00,LTC/USD,42.76,42.76,41.44,41.98,15947.36216,669470.2633
1595116800,7/19/2020 0:00,LTC/USD,42.41,42.89,41.9,42.67,11514.78599,491335.9183
1595030400,7/18/2020 0:00,LTC/USD,41.84,42.91,41.73,42.46,17778.06774,754856.7563
1594944000,7/17/2020 0:00,LTC/USD,42.03,42.43,41.65,41.86,24092.04332,1008492.933
1594857600,7/16/2020 0:00,LTC/USD,43.28,43.43,40.81,42.08,47806.98553,2011717.951
1594771200,7/15/2020 0:00,LTC/USD,43.91,44.05,42.85,43.27,26397.88005,1142236.27
1594684800,7/14/2020 0:00,LTC/USD,43.81,44.07,42.9,43.88,17586.66503,771702.8613
1594598400,7/13/2020 0:00,LTC/USD,44.79,45.53,42.52,43.91,40689.35874,1786669.742
1594512000,7/12/2020 0:00,LTC/USD,44.72,45.25,43.65,44.66,30731.40259,1372464.44
1594425600,7/11/2020 0:00,LTC/USD,44.32,44.74,44,44.74,14781.33334,661316.8535
1594339200,7/10/2020 0:00,LTC/USD,44.34,44.58,42.99,44.32,66521.34595,2948226.053
1594252800,7/9/2020 0:00,LTC/USD,45.34,45.86,43.55,44.4,36975.66175,1641719.382
1594166400,7/8/2020 0:00,LTC/USD,43.31,46.33,43.14,45.34,91961.57396,4169537.764
1594080000,7/7/2020 0:00,LTC/USD,44.08,44.38,43,43.41,44092.285,1914046.092
1593993600,7/6/2020 0:00,LTC/USD,41.67,44.27,41.57,44.07,64873.58225,2858978.77
1593907200,7/5/2020 0:00,LTC/USD,42.17,42.23,40.77,41.63,19444.92061,809492.0449
1593820800,7/4/2020 0:00,LTC/USD,41.23,42.24,41.19,42.08,21751.77359,915314.6329
1593734400,7/3/2020 0:00,LTC/USD,41,41.68,40.93,41.19,13725.35166,565347.2348
1593648000,7/2/2020 0:00,LTC/USD,41.89,41.92,40.32,41.06,41006.25666,1683716.899
1593561600,7/1/2020 0:00,LTC/USD,41.09,42.03,41,41.83,36021.04932,1506760.493
1593475200,6/30/2020 0:00,LTC/USD,41.96,42.05,40.73,41.22,22698.06581,935614.2729
1593388800,6/29/2020 0:00,LTC/USD,41.39,42.26,40.59,41.9,54476.31419,2282557.565
1593302400,6/28/2020 0:00,LTC/USD,40.89,42.06,40.46,41.37,19151.38699,792292.8798
1593216000,6/27/2020 0:00,LTC/USD,43.09,43.09,39.17,41.04,48857.33436,2005105.002
1593129600,6/26/2020 0:00,LTC/USD,42.29,43.52,41.29,43.08,40246.58868,1733823.04
1593043200,6/25/2020 0:00,LTC/USD,42.5,42.92,41.6,42.32,34803.62139,1472889.257
1592956800,6/24/2020 0:00,LTC/USD,44.11,44.63,42.1,42.63,56374.6476,2403251.227
1592870400,6/23/2020 0:00,LTC/USD,44.37,44.45,43.9,44.15,11075.32553,488975.6221
1592784000,6/22/2020 0:00,LTC/USD,42.93,44.62,42.93,44.35,30794.10142,1365718.398
1592697600,6/21/2020 0:00,LTC/USD,43.65,43.79,42.83,42.94,14207.68484,610077.9872
1592611200,6/20/2020 0:00,LTC/USD,42.86,43.83,42.22,43.58,22371.24588,974938.8956
1592524800,6/19/2020 0:00,LTC/USD,43.33,43.68,42.6,42.87,32405.86349,1389239.368
1592438400,6/18/2020 0:00,LTC/USD,43.96,44.17,42.84,43.44,22407.98076,973402.6841
1592352000,6/17/2020 0:00,LTC/USD,43.92,45,43,44.06,31177.51819,1373681.451
1592265600,6/16/2020 0:00,LTC/USD,43.82,44.2,43.34,43.79,25457.52632,1114785.078
1592179200,6/15/2020 0:00,LTC/USD,43.89,44.09,41.68,43.85,47968.73155,2103428.879
1592092800,6/14/2020 0:00,LTC/USD,45.05,45.05,43.59,43.99,21941.96805,965227.1747
1592006400,6/13/2020 0:00,LTC/USD,44.72,45.2,44.31,45.11,13730.48855,619382.3387
1591920000,6/12/2020 0:00,LTC/USD,43.12,45.31,42.76,44.69,28765.9669,1285551.061
1591833600,6/11/2020 0:00,LTC/USD,46.73,46.95,42.01,43.17,62757.49485,2709241.053
1591747200,6/10/2020 0:00,LTC/USD,45.85,47.22,45.64,46.62,43036.13781,2006344.744
1591660800,6/9/2020 0:00,LTC/USD,46.52,46.88,20,45.92,56926.01239,2614042.489
1591574400,6/8/2020 0:00,LTC/USD,46.69,46.79,45.97,46.48,22017.86599,1023390.411
1591488000,6/7/2020 0:00,LTC/USD,46.65,47.01,45.08,46.55,25242.96455,1175060
1591401600,6/6/2020 0:00,LTC/USD,46.72,47.23,45.99,46.79,16977.21639,794363.9548
1591315200,6/5/2020 0:00,LTC/USD,47.47,47.97,46.43,46.84,41676.677,1952135.55
1591228800,6/4/2020 0:00,LTC/USD,47.12,48.13,46.38,47.47,56681.46557,2690669.171
1591142400,6/3/2020 0:00,LTC/USD,46.01,47.51,45.38,47.12,18992.11433,894908.4273
1591056000,6/2/2020 0:00,LTC/USD,48.31,49.93,44.58,46.05,79416.68827,3657138.495
1590969600,6/1/2020 0:00,LTC/USD,45.47,48.96,45.36,48.29,41988.72981,2027635.763
1590883200,5/31/2020 0:00,LTC/USD,47.74,47.77,45.08,45.57,28348.15608,1291825.473
1590796800,5/30/2020 0:00,LTC/USD,44.52,48.23,44.2,47.76,59992.4331,2865238.605
1590710400,5/29/2020 0:00,LTC/USD,44.8,45.25,44.18,44.52,25129.01423,1118743.714
1590624000,5/28/2020 0:00,LTC/USD,43.72,44.94,43.17,44.78,33200.1038,1486700.648
1590537600,5/27/2020 0:00,LTC/USD,42.28,44.04,42.28,43.88,46357.9301,2034185.973
1590451200,5/26/2020 0:00,LTC/USD,42.95,43.06,41.76,42.3,23766.94476,1005341.763
1590364800,5/25/2020 0:00,LTC/USD,42,43.31,41.7,42.95,29796.01526,1279738.856
1590278400,5/24/2020 0:00,LTC/USD,43.86,44.55,42.03,42.1,42430.3327,1786317.007
1590192000,5/23/2020 0:00,LTC/USD,44.25,44.69,43.72,43.9,20133.71213,883869.9623
1590105600,5/22/2020 0:00,LTC/USD,42.59,44.69,42.34,44.17,31154.95256,1376114.254
1590019200,5/21/2020 0:00,LTC/USD,44.36,44.6,41.55,42.67,59786.46771,2551088.577
1589932800,5/20/2020 0:00,LTC/USD,45.7,46.17,43.05,44.17,78450.65288,3465165.338
1589846400,5/19/2020 0:00,LTC/USD,45.19,45.83,44.04,45.78,39031.38409,1786856.764
1589760000,5/18/2020 0:00,LTC/USD,43.73,46.62,43.73,45.32,93037.33821,4216452.168
1589673600,5/17/2020 0:00,LTC/USD,43.2,44.5,43.13,43.68,49435.52766,2159343.848
1589587200,5/16/2020 0:00,LTC/USD,42.72,43.85,42.52,43.22,41794.11615,1806341.7
1589500800,5/15/2020 0:00,LTC/USD,44.13,44.19,41.88,42.78,56280.59841,2407684
1589414400,5/14/2020 0:00,LTC/USD,43.24,44.43,42.21,44.06,55226.03148,2433258.947
1589328000,5/13/2020 0:00,LTC/USD,42.26,43.8,41.97,43.26,40780.58089,1764167.929
1589241600,5/12/2020 0:00,LTC/USD,41.59,42.88,41.25,42.19,30977.41902,1306937.309
1589155200,5/11/2020 0:00,LTC/USD,42.03,42.9,39.45,41.73,65056.56485,2714810.451
1589068800,5/10/2020 0:00,LTC/USD,47,47,38.78,42.19,121307.1282,5117947.739
1588982400,5/9/2020 0:00,LTC/USD,47.72,49.06,46.77,47,53876.84807,2532211.859
1588896000,5/8/2020 0:00,LTC/USD,47.55,48.5,46.4,47.72,51233.05131,2444841.209
1588809600,5/7/2020 0:00,LTC/USD,45,48.25,44.44,47.47,111678.0883,5301358.851
1588723200,5/6/2020 0:00,LTC/USD,46.51,47.69,44.5,45,52817.0297,2376766.337
1588636800,5/5/2020 0:00,LTC/USD,47.14,47.85,45.77,46.64,36185.46328,1687690.007
1588550400,5/4/2020 0:00,LTC/USD,48.19,48.2,45.14,47.12,27292.82137,1286037.743
1588464000,5/3/2020 0:00,LTC/USD,49.19,50.08,46.63,48.1,28507.20615,1371196.616
1588377600,5/2/2020 0:00,LTC/USD,47.05,49.61,46.8,49.24,19447.2635,957583.2548
1588291200,5/1/2020 0:00,LTC/USD,46.6,48.39,46.41,47.04,23713.27166,1115472.299
1588204800,4/30/2020 0:00,LTC/USD,48.82,50.92,45.68,46.26,96824.04607,4479080.371
1588118400,4/29/2020 0:00,LTC/USD,45.88,50.16,45.74,48.78,97412.97724,4751805.03
1588032000,4/28/2020 0:00,LTC/USD,44.45,46.25,43.45,45.8,30027.91294,1375278.413
1587945600,4/27/2020 0:00,LTC/USD,44.65,45.3,43.23,44.59,50462.79744,2250136.138
1587859200,4/26/2020 0:00,LTC/USD,44.74,45.37,43.82,44.65,21844.59952,975361.3687
1587772800,4/25/2020 0:00,LTC/USD,44.35,45.6,43.95,44.34,23102.31197,1024356.513
1587686400,4/24/2020 0:00,LTC/USD,43.13,45.13,42.92,44.51,56401.68731,2510439.102
1587600000,4/23/2020 0:00,LTC/USD,41.83,43.99,41.06,42.9,37272.94153,1599009.192
1587513600,4/22/2020 0:00,LTC/USD,40.67,42.41,40.33,41.81,26695.6845,1116146.569
1587427200,4/21/2020 0:00,LTC/USD,40.18,41.3,40.11,40.65,15537.38386,631594.654
1587340800,4/20/2020 0:00,LTC/USD,42.26,43.28,39.56,40.25,63930.18456,2573189.929
1587254400,4/19/2020 0:00,LTC/USD,44.09,44.13,41.6,42.32,13771.76862,582821.2478
1587168000,4/18/2020 0:00,LTC/USD,42.32,44.53,42.16,44.25,15849.84233,701355.5233
1587081600,4/17/2020 0:00,LTC/USD,42.77,43,41.62,42.35,18664.56823,790444.4644
1586995200,4/16/2020 0:00,LTC/USD,39.2,43.77,37.17,42.34,77529.71826,3282608.271
1586908800,4/15/2020 0:00,LTC/USD,41.21,41.72,39.07,39.31,22226.69994,873731.5747
1586822400,4/14/2020 0:00,LTC/USD,41.47,41.93,40.64,41.25,22480.08293,927303.4207
1586736000,4/13/2020 0:00,LTC/USD,41.96,41.96,39.35,41.29,37382.22404,1543512.031
1586649600,4/12/2020 0:00,LTC/USD,42.67,43.76,41.93,42,27337.11846,1148158.975
1586563200,4/11/2020 0:00,LTC/USD,42.4,43.16,41.5,42.68,18706.17229,798379.4335
1586476800,4/10/2020 0:00,LTC/USD,46.4,46.4,40.93,42.16,57660.71444,2430975.721
1586390400,4/9/2020 0:00,LTC/USD,46.52,46.92,44.75,46.34,22929.86557,1062569.971
1586304000,4/8/2020 0:00,LTC/USD,44.7,47.25,44.34,46.57,26786.37985,1247441.71
1586217600,4/7/2020 0:00,LTC/USD,45.09,47.65,43.75,44.8,65700.00866,2943360.388
1586131200,4/6/2020 0:00,LTC/USD,40.4,45.18,40.38,45.1,67402.77569,3039865.184
1586044800,4/5/2020 0:00,LTC/USD,40.81,41.07,39.95,40.47,17496.78081,708094.7193
1585958400,4/4/2020 0:00,LTC/USD,40.47,41.37,40.01,40.8,15361.01825,626729.5446
1585872000,4/3/2020 0:00,LTC/USD,39.83,41.32,39.71,40.62,30124.54417,1223658.984
1585785600,4/2/2020 0:00,LTC/USD,39.41,43.04,39.11,39.83,49482.97712,1970906.979
