unix,date,symbol,open,high,low,close,Volume BTC,Volume USD
1497571200,6/16/2017 0:00,BTC/USD,2424.91,2540,2307.66,2484.68,33826420.1,13800.26
1497484800,6/15/2017 0:00,BTC/USD,2450,2516.2,2120,2424.91,84920570.37,36736.98
1497398400,6/14/2017 0:00,BTC/USD,2703.02,2801,2320,2450,76083640.16,29466.54
1497312000,6/13/2017 0:00,BTC/USD,2667.06,2783.62,2638.62,2703.02,43568709.95,16035.02
1497225600,6/12/2017 0:00,BTC/USD,2954.22,2980,2480.03,2667.06,85786969.44,31530.49
1497139200,6/11/2017 0:00,BTC/USD,2899.99,2967.46,2861.53,2954.22,19889398.37,6830.4
1497052800,6/10/2017 0:00,BTC/USD,2822.32,2912.98,2800,2899.99,27422781.42,9589.16
1496966400,6/9/2017 0:00,BTC/USD,2806,2868.23,2780.43,2822.32,22701149.15,8036.31
1496880000,6/8/2017 0:00,BTC/USD,2683.03,2815,2613.13,2806,36422409.92,13248.6
1496793600,6/7/2017 0:00,BTC/USD,2880.74,2893.28,2612.5,2683.03,47189507.3,16961.13
1496707200,6/6/2017 0:00,BTC/USD,2698,2933,2689.4,2880.74,75184117.96,26672.53
1496620800,6/5/2017 0:00,BTC/USD,2530.27,2699.35,2525.28,2698,31915607.88,12220.09
1496534400,6/4/2017 0:00,BTC/USD,2540.94,2569,2460,2530.27,22259945.52,8827.27
1496448000,6/3/2017 0:00,BTC/USD,2488.94,2584.34,2445,2540.94,27285983.07,10806.98
1496361600,6/2/2017 0:00,BTC/USD,2413.63,2489,2370.03,2488.94,30173071.82,12423.32
1496275200,6/1/2017 0:00,BTC/USD,2298.01,2456.39,2296.81,2413.63,43968591.95,18392.66
1496188800,5/31/2017 0:00,BTC/USD,2203.51,2334,2154.28,2298.01,36853820.79,16275.49
1496102400,5/30/2017 0:00,BTC/USD,2292.1,2339.08,2160,2203.51,31432708.32,13888
1496016000,5/29/2017 0:00,BTC/USD,2178.81,2350,2110,2292.1,27345796.01,12115.83
1495929600,5/28/2017 0:00,BTC/USD,2042,2313.96,2041.48,2178.81,33633799.51,15365.53
