unix,date,symbol,open,high,low,close,Volume XRP,Volume USD
1627516800,7/29/2021 0:00,XRP/USD,0.7329,0.76665,0.69758,0.74978,36732335.02,27541170.15
1627430400,7/28/2021 0:00,XRP/USD,0.64483,0.75377,0.6308,0.73458,67604911.67,49661216.01
1627344000,7/27/2021 0:00,XRP/USD,0.62441,0.65298,0.61288,0.64554,31744261.64,20492190.66
1627257600,7/26/2021 0:00,XRP/USD,0.60726,0.67905,0.60581,0.62472,50240923.46,31386509.7
1627171200,7/25/2021 0:00,XRP/USD,0.60871,0.61197,0.59108,0.60664,12297287.67,7460026.593
1627084800,7/24/2021 0:00,XRP/USD,0.61007,0.62093,0.60034,0.60932,16710917.34,10182296.15
1626998400,7/23/2021 0:00,XRP/USD,0.59246,0.61039,0.57539,0.60962,31817393.69,19396519.54
1626912000,7/22/2021 0:00,XRP/USD,0.57104,0.6033,0.56169,0.592,30485303.45,18047299.64
1626825600,7/21/2021 0:00,XRP/USD,0.52741,0.5841,0.51984,0.5722,31256951.7,17885227.76
1626739200,7/20/2021 0:00,XRP/USD,0.55824,0.56904,0.51622,0.52874,28489625.29,15063604.48
1626652800,7/19/2021 0:00,XRP/USD,0.5854,0.58899,0.55327,0.55686,22642337.41,12608612.01
1626566400,7/18/2021 0:00,XRP/USD,0.58163,0.60136,0.57201,0.58877,10585688.42,6232535.768
1626480000,7/17/2021 0:00,XRP/USD,0.58983,0.59756,0.56016,0.58177,16237934.53,9446743.169
1626393600,7/16/2021 0:00,XRP/USD,0.5982,0.61941,0.5873,0.58933,20280362.24,11951825.88
1626307200,7/15/2021 0:00,XRP/USD,0.61931,0.62638,0.588,0.59538,22417091.96,13346688.21
1626220800,7/14/2021 0:00,XRP/USD,0.61955,0.625,0.58593,0.62016,18514450.23,11481921.45
1626134400,7/13/2021 0:00,XRP/USD,0.62851,0.64317,0.60878,0.61959,14562593.43,9022837.263
1626048000,7/12/2021 0:00,XRP/USD,0.63622,0.65745,0.61795,0.6298,22656017.67,14268759.93
1625961600,7/11/2021 0:00,XRP/USD,0.62624,0.64452,0.6172,0.6354,11352355.19,7213286.487
1625875200,7/10/2021 0:00,XRP/USD,0.63667,0.64904,0.61301,0.62518,17321669.81,10829161.53
1625788800,7/9/2021 0:00,XRP/USD,0.62155,0.64521,0.59201,0.6363,25711108.98,16359978.65
1625702400,7/8/2021 0:00,XRP/USD,0.65025,0.65454,0.61049,0.6218,25843205.83,16069305.39
1625616000,7/7/2021 0:00,XRP/USD,0.66383,0.67353,0.65012,0.65163,19693920.14,12833149.18
1625529600,7/6/2021 0:00,XRP/USD,0.6523,0.67968,0.65165,0.66506,22746497.83,15127785.84
1625443200,7/5/2021 0:00,XRP/USD,0.6954,0.69586,0.64482,0.65231,40333566.8,26309988.96
1625356800,7/4/2021 0:00,XRP/USD,0.6727,0.70911,0.66583,0.69559,10618501.81,7386123.675
1625270400,7/3/2021 0:00,XRP/USD,0.65632,0.68471,0.6436,0.67301,15753496.59,10602260.74
1625184000,7/2/2021 0:00,XRP/USD,0.65933,0.66767,0.63297,0.65703,23599574.01,15505628.11
1625097600,7/1/2021 0:00,XRP/USD,0.70643,0.70643,0.64,0.65945,28818597.38,19004424.04
1625011200,6/30/2021 0:00,XRP/USD,0.7052,0.71405,0.64777,0.70629,40316154.89,28474897.04
1624924800,6/29/2021 0:00,XRP/USD,0.64435,0.73314,0.64213,0.70543,45174733.29,31867612.11
1624838400,6/28/2021 0:00,XRP/USD,0.64845,0.65712,0.62486,0.64385,30370328.87,19553936.24
1624752000,6/27/2021 0:00,XRP/USD,0.61549,0.65246,0.59644,0.64824,28354100.23,18380261.93
1624665600,6/26/2021 0:00,XRP/USD,0.61109,0.63238,0.58153,0.61619,40057533.27,24683051.43
1624579200,6/25/2021 0:00,XRP/USD,0.67321,0.68847,0.60127,0.61339,52890162.31,32442296.66
1624492800,6/24/2021 0:00,XRP/USD,0.63905,0.69285,0.61629,0.67179,47476798.68,31894438.59
1624406400,6/23/2021 0:00,XRP/USD,0.54766,0.66557,0.52106,0.63865,69391326.25,44316770.51
1624320000,6/22/2021 0:00,XRP/USD,0.61022,0.64926,0.50969,0.54709,88119123.75,48209091.41
1624233600,6/21/2021 0:00,XRP/USD,0.77544,0.7799,0.60334,0.607,65899165.02,40000793.17
1624147200,6/20/2021 0:00,XRP/USD,0.75911,0.78487,0.69694,0.77388,30768071.48,23810795.16
1624060800,6/19/2021 0:00,XRP/USD,0.79455,0.80574,0.75638,0.75787,21504253.09,16297428.29
1623974400,6/18/2021 0:00,XRP/USD,0.84055,0.84459,0.77,0.79731,32100046.74,25593688.26
1623888000,6/17/2021 0:00,XRP/USD,0.83125,0.86159,0.82316,0.84163,24676606.63,20768572.44
1623801600,6/16/2021 0:00,XRP/USD,0.86442,0.87282,0.82572,0.83133,34272118.45,28491440.23
1623715200,6/15/2021 0:00,XRP/USD,0.89066,0.9023,0.85538,0.86637,23506694.69,20365495.08
1623628800,6/14/2021 0:00,XRP/USD,0.8842,0.93,0.86288,0.89091,34823706.43,31024788.3
