unix,date,symbol,open,high,low,close,Volume LTC,Volume USD
1636329600,11/8/2021 0:00,LTC/USD,202.04,229.7,202.04,228.55,48502.96258,11085352.1
1636243200,11/7/2021 0:00,LTC/USD,197.8,202.26,197.2,202.1,11215.83226,2266719.7
1636156800,11/6/2021 0:00,LTC/USD,198.98,201.38,191.44,197.68,14706.33593,2907148.487
1636070400,11/5/2021 0:00,LTC/USD,202.85,203.39,196.95,199.52,18641.55383,3719362.82
1635984000,11/4/2021 0:00,LTC/USD,207.24,207.32,196.45,202.91,29879.5153,6062852.449
1635897600,11/3/2021 0:00,LTC/USD,200.9,209.69,197.85,207.19,38341.54643,7943985.005
1635811200,11/2/2021 0:00,LTC/USD,197.57,204.9,195.32,200.89,18947.88039,3806439.693
1635724800,11/1/2021 0:00,LTC/USD,191.8,201.01,188,197.67,27081.59524,5353218.932
1635638400,10/31/2021 0:00,LTC/USD,190.44,195.1,186.93,192.08,18805.33197,3612128.165
1635552000,10/30/2021 0:00,LTC/USD,197.07,197.07,186.78,190.31,13445.76378,2558863.305
1635465600,10/29/2021 0:00,LTC/USD,189.86,198.62,188.65,196.71,22575.03944,4440736.008
1635379200,10/28/2021 0:00,LTC/USD,179.41,194.62,178,189.65,36744.47325,6968589.352
1635292800,10/27/2021 0:00,LTC/USD,197.6,204.96,172.01,179.23,53258.49195,9545519.513
1635206400,10/26/2021 0:00,LTC/USD,195.46,199.25,190.32,197.46,19912.10054,3931843.372
1635120000,10/25/2021 0:00,LTC/USD,190.57,197.37,189.66,195.31,26148.48044,5107059.716
1635033600,10/24/2021 0:00,LTC/USD,196.67,199.81,185.37,190.81,25776.65758,4918444.033
1634947200,10/23/2021 0:00,LTC/USD,191.25,197.79,189.23,195.99,17413.37949,3412848.246
1634860800,10/22/2021 0:00,LTC/USD,197.99,201.46,188,190.84,31470.45532,6005821.694
1634774400,10/21/2021 0:00,LTC/USD,207.27,214.53,194.42,197.33,35300.41895,6965831.671
1634688000,10/20/2021 0:00,LTC/USD,188.51,209.16,185.9,207.37,38374.87824,7957798.5
1634601600,10/19/2021 0:00,LTC/USD,185.67,191.71,183.17,188.88,24751.65261,4675092.144
1634515200,10/18/2021 0:00,LTC/USD,183.9,187.5,178.48,185.52,31140.6195,5777207.73
1634428800,10/17/2021 0:00,LTC/USD,185.82,188.07,176.52,183.6,17267.94286,3170394.309
1634342400,10/16/2021 0:00,LTC/USD,190.1,192.57,185,185.67,20416.71007,3790770.559
1634256000,10/15/2021 0:00,LTC/USD,181.24,192.74,176.65,189.56,48892.89967,9268138.062
1634169600,10/14/2021 0:00,LTC/USD,177.83,186.35,176.97,180.85,36323.47563,6569100.568
1634083200,10/13/2021 0:00,LTC/USD,172.8,179.68,167.64,177.6,38364.16289,6813475.329
1633996800,10/12/2021 0:00,LTC/USD,178.62,178.62,166.65,172.63,27935.25487,4822463.047
1633910400,10/11/2021 0:00,LTC/USD,174.91,185.23,172.53,179.24,34335.86765,6154360.917
1633824000,10/10/2021 0:00,LTC/USD,180.06,184.02,174.11,174.91,28905.49253,5055859.698
1633737600,10/9/2021 0:00,LTC/USD,176.08,182.9,174.86,179.65,24493.44049,4400246.585
1633651200,10/8/2021 0:00,LTC/USD,178.69,183.32,174.36,175.96,37151.34282,6537150.283
1633564800,10/7/2021 0:00,LTC/USD,178.55,187,173.49,178.75,41079.76631,7343008.228
1633478400,10/6/2021 0:00,LTC/USD,173.84,183,164,178.33,53430.14602,9528197.939
1633392000,10/5/2021 0:00,LTC/USD,168.07,175.55,166.66,173.88,34752.40167,6042747.603
1633305600,10/4/2021 0:00,LTC/USD,170.37,170.88,161.35,167.55,32495.49576,5444620.315
1633219200,10/3/2021 0:00,LTC/USD,169.11,175,166.05,170.57,21690.09498,3699679.501
1633132800,10/2/2021 0:00,LTC/USD,166.37,172.81,164.79,169.29,22797.08125,3859317.885
1633046400,10/1/2021 0:00,LTC/USD,153.22,168.15,151.13,166.18,43793.24756,7277561.88
1632960000,9/30/2021 0:00,LTC/USD,144.8,154.41,144.06,153,39042.14576,5973448.301
1632873600,9/29/2021 0:00,LTC/USD,140.45,150.43,139.99,144.74,110958.4485,16060125.84
1632787200,9/28/2021 0:00,LTC/USD,145.08,148.94,140.03,140.56,99478.82375,13982743.47
1632700800,9/27/2021 0:00,LTC/USD,150.68,155.06,144.95,145.08,87880.77181,12749742.37
1632614400,9/26/2021 0:00,LTC/USD,151.1,153.47,142.03,150.74,109302.4389,16476249.64
1632528000,9/25/2021 0:00,LTC/USD,152.28,156.11,148.84,151.05,96180.02251,14527992.4
1632441600,9/24/2021 0:00,LTC/USD,164.08,166.66,141.74,152.24,134516.3744,20478772.84
1632355200,9/23/2021 0:00,LTC/USD,161.44,165,157.2,164.01,64990.68445,10659122.16
1632268800,9/22/2021 0:00,LTC/USD,148.51,161.84,145.33,161.54,53506.80765,8643489.708
1632182400,9/21/2021 0:00,LTC/USD,157.16,162.11,144.92,148.5,78816.05058,11704183.51
1632096000,9/20/2021 0:00,LTC/USD,175.64,175.84,153.57,157.16,87799.45917,13798563
1632009600,9/19/2021 0:00,LTC/USD,181.28,181.62,172.67,175.58,16212.13137,2846526.026
1631923200,9/18/2021 0:00,LTC/USD,179.77,185.8,178.03,181.38,18646.74174,3382146.017
1631836800,9/17/2021 0:00,LTC/USD,185.39,190.46,177.66,179.96,27564.87241,4960574.439
1631750400,9/16/2021 0:00,LTC/USD,188.94,195.2,181.61,185.82,47689.92803,8861742.426
1631664000,9/15/2021 0:00,LTC/USD,183.05,191.82,179.82,189.2,34468.20546,6521384.473
1631577600,9/14/2021 0:00,LTC/USD,179.48,188.74,176.21,183.02,39412.59849,7213293.775
1631491200,9/13/2021 0:00,LTC/USD,183.45,235.77,170.88,179.15,135622.2719,24296730.02
1631404800,9/12/2021 0:00,LTC/USD,178.46,186.18,175.28,183.04,17196.84012,3147709.616
1631318400,9/11/2021 0:00,LTC/USD,174.03,186.09,173.55,178.48,23698.63111,4229731.681
1631232000,9/10/2021 0:00,LTC/USD,180.52,187.16,170.77,173.89,40449.46037,7033756.663
1631145600,9/9/2021 0:00,LTC/USD,179.64,188.79,176.76,180.27,65886.99139,11877447.94
1631059200,9/8/2021 0:00,LTC/USD,178.29,188.91,169.37,179.14,120551.1792,21595538.24
1630972800,9/7/2021 0:00,LTC/USD,219.51,222.09,163.67,178.41,148918.8361,26568609.56
1630886400,9/6/2021 0:00,LTC/USD,231.99,231.99,215.26,219.57,42716.55739,9379274.507
1630800000,9/5/2021 0:00,LTC/USD,212.08,232.58,210.62,232.47,50347.76812,11704345.66
1630713600,9/4/2021 0:00,LTC/USD,212.97,225.19,208.57,212.08,50793.63647,10772314.42
1630627200,9/3/2021 0:00,LTC/USD,183.42,217.74,180,213.15,83369.49709,17770208.3
1630540800,9/2/2021 0:00,LTC/USD,180.91,187.97,179.42,183.52,27540.3562,5054206.169
1630454400,9/1/2021 0:00,LTC/USD,170.83,182.81,168.86,180.99,49009.57004,8870242.082
1630368000,8/31/2021 0:00,LTC/USD,167.3,175.41,165.82,171.53,36130.33647,6197436.615
1630281600,8/30/2021 0:00,LTC/USD,174.39,176.65,166.61,167.34,32015.69376,5357506.193
1630195200,8/29/2021 0:00,LTC/USD,175.92,182.56,173.25,174.47,28164.86397,4913923.816
1630108800,8/28/2021 0:00,LTC/USD,175.94,177.15,171.44,175.78,14256.32517,2505976.838
1630022400,8/27/2021 0:00,LTC/USD,168.21,176.23,165.09,176.17,27202.00105,4792176.525
1629936000,8/26/2021 0:00,LTC/USD,177.87,180.22,165.18,167.62,23290.34714,3903927.987
1629849600,8/25/2021 0:00,LTC/USD,173.34,178.99,169.31,177.74,26077.11524,4634946.464
1629763200,8/24/2021 0:00,LTC/USD,187.4,188.73,172.13,173.7,33963.34061,5899432.263
1629676800,8/23/2021 0:00,LTC/USD,185.96,191.77,183.5,187,27533.83043,5148826.29
1629590400,8/22/2021 0:00,LTC/USD,180.13,189.86,178.83,186.4,33333.06955,6213284.163
1629504000,8/21/2021 0:00,LTC/USD,183.82,184.46,176.52,179.79,42266.95012,7599174.962
1629417600,8/20/2021 0:00,LTC/USD,175.8,184.15,174.17,183.75,32072.02922,5893235.368
1629331200,8/19/2021 0:00,LTC/USD,166.86,175.75,162.65,175.55,29395.79853,5160432.432
1629244800,8/18/2021 0:00,LTC/USD,168.5,174.6,162.95,167.13,29306.16433,4897939.245
1629158400,8/17/2021 0:00,LTC/USD,177.98,184.47,168.15,168.5,44312.37414,7466635.043
1629072000,8/16/2021 0:00,LTC/USD,185.31,189.19,176.52,178.75,32629.69885,5832558.67
1628985600,8/15/2021 0:00,LTC/USD,183.71,186.67,175.42,184.77,37840.39329,6991769.468
1628899200,8/14/2021 0:00,LTC/USD,183.45,185.04,174.83,182.66,43585.90958,7961402.244
1628812800,8/13/2021 0:00,LTC/USD,165.5,184.62,164.56,183.79,58993.99817,10842506.92
1628726400,8/12/2021 0:00,LTC/USD,170.42,179.68,160.9,165.04,40056.98028,6611004.025
1628640000,8/11/2021 0:00,LTC/USD,165.87,176.13,164.46,170.66,44572.62179,7606763.635
1628553600,8/10/2021 0:00,LTC/USD,166.06,168.34,159,165.63,37415.00797,6197047.771
1628467200,8/9/2021 0:00,LTC/USD,149.89,170.74,145.72,166.53,42147.75357,7018865.402
1628380800,8/8/2021 0:00,LTC/USD,156.17,157.69,147.36,149.87,28712.79784,4303187.013
1628294400,8/7/2021 0:00,LTC/USD,148.02,156.45,147.35,156.45,33398.98585,5225271.336
1628208000,8/6/2021 0:00,LTC/USD,143.77,150.83,141.9,147.83,45478.13372,6723032.508
1628121600,8/5/2021 0:00,LTC/USD,142.49,145.06,136.15,143.49,26763.04543,3840229.389
1628035200,8/4/2021 0:00,LTC/USD,138.52,144.5,135.67,142.43,19986.31952,2846651.49
1627948800,8/3/2021 0:00,LTC/USD,140.87,143.04,135.67,138.21,23036.29216,3183845.94
1627862400,8/2/2021 0:00,LTC/USD,140.33,145.78,138.81,141.36,24114.49091,3408824.435
1627776000,8/1/2021 0:00,LTC/USD,144.5,149.83,138.01,140.5,52923.0379,7435686.825
1627689600,7/31/2021 0:00,LTC/USD,145.89,146.63,141.93,144.44,22988.60473,3320474.067
1627603200,7/30/2021 0:00,LTC/USD,141.53,145.98,135.95,145.61,33123.54979,4823120.084
1627516800,7/29/2021 0:00,LTC/USD,139.9,143.21,136.83,141.41,25718.57776,3636864.081
1627430400,7/28/2021 0:00,LTC/USD,134.73,142.02,132.76,139.77,28364.81774,3964550.575
1627344000,7/27/2021 0:00,LTC/USD,131.02,135.14,127.44,134.84,31633.47516,4265457.791
1627257600,7/26/2021 0:00,LTC/USD,127.83,140.27,127.16,131.24,49496.89159,6495972.052
1627171200,7/25/2021 0:00,LTC/USD,125.78,128.14,123.78,127.76,29804.78327,3807859.11
1627084800,7/24/2021 0:00,LTC/USD,124.41,127.44,123.43,126.04,17906.30106,2256910.186
1626998400,7/23/2021 0:00,LTC/USD,120.86,124.64,117.03,124.29,20499.32726,2547861.385
1626912000,7/22/2021 0:00,LTC/USD,117.12,122.01,115.65,120.68,17199.18125,2075597.193
1626825600,7/21/2021 0:00,LTC/USD,107.58,119.25,105.05,117.43,37745.59342,4432465.035
1626739200,7/20/2021 0:00,LTC/USD,113.17,115,104.11,107.2,46470.11818,4981596.669
1626652800,7/19/2021 0:00,LTC/USD,119.12,120.63,111.88,113.07,22137.93767,2503136.612
1626566400,7/18/2021 0:00,LTC/USD,119.96,124.1,116.17,119.56,15045.09538,1798791.604
1626480000,7/17/2021 0:00,LTC/USD,120.61,122.84,117.76,119.96,16332.35857,1959229.734
1626393600,7/16/2021 0:00,LTC/USD,126.24,127.88,120.47,120.65,20535.4436,2477601.27
1626307200,7/15/2021 0:00,LTC/USD,131.34,133,122.15,125.66,30306.10376,3808264.999
1626220800,7/14/2021 0:00,LTC/USD,131.5,132.34,123.92,130.85,26421.69021,3457278.164
1626134400,7/13/2021 0:00,LTC/USD,132.94,134.55,129.56,130.94,14430.01139,1889465.692
1626048000,7/12/2021 0:00,LTC/USD,134.07,139.62,131.66,133.56,28380.09214,3790445.106
1625961600,7/11/2021 0:00,LTC/USD,134.25,136.41,132.23,134.12,13412.5687,1798893.714
1625875200,7/10/2021 0:00,LTC/USD,134.55,136.82,130.44,133.89,9075.23399,1215083.079
1625788800,7/9/2021 0:00,LTC/USD,131.94,135.84,126.01,134.37,13783.45976,1852083.488
1625702400,7/8/2021 0:00,LTC/USD,137.59,137.77,128,132.2,19074.78911,2521687.12
1625616000,7/7/2021 0:00,LTC/USD,138.96,142.93,136.85,137.08,15524.23558,2128062.213
1625529600,7/6/2021 0:00,LTC/USD,138.19,142.78,135.7,138.93,21556.2266,2994806.561
1625443200,7/5/2021 0:00,LTC/USD,144.78,144.78,134,138.32,19332.27045,2674039.649
1625356800,7/4/2021 0:00,LTC/USD,140.04,148,136.99,144.88,40561.78417,5876591.29
1625270400,7/3/2021 0:00,LTC/USD,137.07,141.39,134.61,140.16,18919.93982,2651818.766
1625184000,7/2/2021 0:00,LTC/USD,137.08,138.97,130.6,136.88,24677.59278,3377868.899
1625097600,7/1/2021 0:00,LTC/USD,144.1,144.2,134.13,137.08,36993.33102,5071045.817
1625011200,6/30/2021 0:00,LTC/USD,144.09,146.65,136.19,144.26,51391.60704,7413753.231
1624924800,6/29/2021 0:00,LTC/USD,137.94,149.35,137.32,144.15,108224.4037,15600547.79
1624838400,6/28/2021 0:00,LTC/USD,132.73,139.62,130,137.28,38801.28839,5326640.87
1624752000,6/27/2021 0:00,LTC/USD,126.75,132.7,124.68,132.7,27007.52495,3583898.561
1624665600,6/26/2021 0:00,LTC/USD,125.12,129.43,118.9,126.66,36619.08919,4638173.837
1624579200,6/25/2021 0:00,LTC/USD,134.49,138.36,124.27,125.24,56596.94899,7088201.892
1624492800,6/24/2021 0:00,LTC/USD,129.27,137.44,123.75,134.49,77836.33285,10468208.4
1624406400,6/23/2021 0:00,LTC/USD,119.7,151,115.72,128.85,111024.1867,14305466.45
1624320000,6/22/2021 0:00,LTC/USD,124.41,133.06,105,119.72,107930.4259,12921430.59
1624233600,6/21/2021 0:00,LTC/USD,154.95,155.34,124.08,124.95,80233.20415,10025138.86
1624147200,6/20/2021 0:00,LTC/USD,152.3,156.13,143.89,154.69,33485.66588,5179897.654
1624060800,6/19/2021 0:00,LTC/USD,156.12,160.84,152.45,153.05,19382.09506,2966429.649
1623974400,6/18/2021 0:00,LTC/USD,166.8,167.4,151.62,156,44633.61608,6962844.109
1623888000,6/17/2021 0:00,LTC/USD,165.69,173.29,162.87,167.09,26974.37682,4507148.623
1623801600,6/16/2021 0:00,LTC/USD,174.31,177.25,164.31,166.25,36775.63427,6113949.197
1623715200,6/15/2021 0:00,LTC/USD,179.86,181.07,172.21,175.28,25483.21943,4466698.702
1623628800,6/14/2021 0:00,LTC/USD,171.04,180.08,166.41,179.84,45491.83274,8181251.2
1623542400,6/13/2021 0:00,LTC/USD,162.42,171.58,156.78,170.91,30014.48131,5129775.001
1623456000,6/12/2021 0:00,LTC/USD,162.95,164.34,154.22,161.72,37147.68503,6007523.624
1623369600,6/11/2021 0:00,LTC/USD,168.2,173.79,160.59,162.87,49587.13558,8076256.771
1623283200,6/10/2021 0:00,LTC/USD,172.68,174.66,162.45,168.07,51379.1117,8635287.304
1623196800,6/9/2021 0:00,LTC/USD,160.56,173.29,152.45,171.56,82050.31104,14076551.36
1623110400,6/8/2021 0:00,LTC/USD,161.93,164.53,144.63,160.74,141480.1748,22741523.3
1623024000,6/7/2021 0:00,LTC/USD,176.34,182.23,160.4,162.08,72195.92443,11701515.43
1622937600,6/6/2021 0:00,LTC/USD,172.89,180.08,172.35,176.29,47031.27427,8291143.342
1622851200,6/5/2021 0:00,LTC/USD,179.15,185.58,167.68,172.78,73362.71756,12675610.34
1622764800,6/4/2021 0:00,LTC/USD,193.64,193.85,169.03,178.62,68572.50982,12248421.7
1622678400,6/3/2021 0:00,LTC/USD,187.04,197.8,182.11,193.23,79639.22158,15388686.79
1622592000,6/2/2021 0:00,LTC/USD,183.13,191.3,178.65,187.23,55727.59654,10433877.9
1622505600,6/1/2021 0:00,LTC/USD,187.87,193.08,175.81,182.83,75466.97372,13797626.8
1622419200,5/31/2021 0:00,LTC/USD,170.49,188.38,163.92,188.31,76830.95093,14468036.37
1622332800,5/30/2021 0:00,LTC/USD,163.68,180.58,155.54,170.73,71546.29194,12215098.42
1622246400,5/29/2021 0:00,LTC/USD,178,188.56,157.89,163.69,79667.07703,13040703.84
1622160000,5/28/2021 0:00,LTC/USD,194.04,198.49,164.86,177.46,74629.05853,13243672.73
1622073600,5/27/2021 0:00,LTC/USD,199.29,208.98,180.78,193.49,121314.3159,23473106.98
1621987200,5/26/2021 0:00,LTC/USD,184.31,204.53,179.93,199.2,112297.4641,22369654.85
1621900800,5/25/2021 0:00,LTC/USD,185.36,194.85,167.43,183.76,190663.7536,35036371.37
1621814400,5/24/2021 0:00,LTC/USD,143.09,185.47,139.64,185.47,187667.3138,34806656.69
1621728000,5/23/2021 0:00,LTC/USD,169.35,176.27,118.25,142.67,136053.3827,19410736.11
1621641600,5/22/2021 0:00,LTC/USD,180.02,184.56,161.9,169.37,107614.4787,18226664.25
1621555200,5/21/2021 0:00,LTC/USD,211.15,219.38,157.18,180.45,221718.4334,40009091.31
1621468800,5/20/2021 0:00,LTC/USD,187.12,225.83,167.09,211.02,287737.2114,60718306.35
1621382400,5/19/2021 0:00,LTC/USD,294.53,300.92,148.33,186.66,324034.4078,60484262.56
1621296000,5/18/2021 0:00,LTC/USD,278.95,318.36,278.95,294.06,124588.2556,36636422.45
1621209600,5/17/2021 0:00,LTC/USD,295.91,296.5,261.72,281.29,103063.9408,28990855.9
1621123200,5/16/2021 0:00,LTC/USD,300.17,324,279.58,296.42,86109.40176,25524548.87
1621036800,5/15/2021 0:00,LTC/USD,326.07,332,296.24,300.2,68551.7864,20579246.28
1620950400,5/14/2021 0:00,LTC/USD,317.01,339.38,308.88,326.49,70249.66898,22935814.43
1620864000,5/13/2021 0:00,LTC/USD,310.27,332.89,291.1,318,134690.5237,42831586.54
1620777600,5/12/2021 0:00,LTC/USD,378.47,394.33,301.24,309.23,189982.5295,58748297.59
1620691200,5/11/2021 0:00,LTC/USD,359.11,380,345.23,378.09,125944.2531,47618262.65
1620604800,5/10/2021 0:00,LTC/USD,388.07,413.6,335.3,359.17,217690.858,78188025.45
1620518400,5/9/2021 0:00,LTC/USD,347.98,389.5,334.36,388.32,80333.04497,31194928.02
1620432000,5/8/2021 0:00,LTC/USD,345.3,357.06,334.65,347.39,84261.81085,29271710.47
1620345600,5/7/2021 0:00,LTC/USD,354.04,372.88,334,344.77,140209.9092,48340170.41
1620259200,5/6/2021 0:00,LTC/USD,356.33,365.13,318.2,354.62,230089.6088,81594377.07
1620172800,5/5/2021 0:00,LTC/USD,305.25,359.88,301.34,356.28,162829.149,58012769.22
1620086400,5/4/2021 0:00,LTC/USD,295,332.87,271.52,305.28,262454.7457,80122184.76
1620000000,5/3/2021 0:00,LTC/USD,269.27,299.74,268.87,294.57,74241.17976,21869224.32
1619913600,5/2/2021 0:00,LTC/USD,277.2,277.48,265,269.29,41814.06359,11260109.18
1619827200,5/1/2021 0:00,LTC/USD,271.16,278.48,266.08,276.8,49273.42486,13638884
1619740800,4/30/2021 0:00,LTC/USD,255.66,273.76,252.9,271.54,88485.70946,24027409.55
1619654400,4/29/2021 0:00,LTC/USD,258.88,262.97,248.81,255.79,72561.82122,18560588.25
1619568000,4/28/2021 0:00,LTC/USD,260.24,266.95,248.02,258.88,99898.41226,25861700.97
1619481600,4/27/2021 0:00,LTC/USD,247.43,263.6,244.13,260.19,104431.6188,27172062.89
1619395200,4/26/2021 0:00,LTC/USD,223.96,248.68,221.82,247.8,284927.1192,70604940.13
1619308800,4/25/2021 0:00,LTC/USD,225.43,235.98,211.02,223.96,99416.49423,22265318.05
1619222400,4/24/2021 0:00,LTC/USD,241.6,241.6,221.1,225.3,207526.0402,46755616.85
1619136000,4/23/2021 0:00,LTC/USD,252,256.75,209.91,241.59,219024.4544,52914117.93
1619049600,4/22/2021 0:00,LTC/USD,258.92,289.84,239.6,253.06,205976.1476,52124323.92
1618963200,4/21/2021 0:00,LTC/USD,261.07,276.99,250.85,258.09,184434.315,47600652.36
1618876800,4/20/2021 0:00,LTC/USD,261.83,273.09,234.48,261.05,230035.1326,60050671.37
1618790400,4/19/2021 0:00,LTC/USD,275.42,282.44,250.89,261.57,161582.801,42265213.27
1618704000,4/18/2021 0:00,LTC/USD,302.51,305.28,235.57,273.53,198165.62,54204242.03
1618617600,4/17/2021 0:00,LTC/USD,309.79,335.79,297.54,301.86,150611.7996,45463677.83
1618531200,4/16/2021 0:00,LTC/USD,286.23,317.46,265,309.05,162600.7142,50251750.71
1618444800,4/15/2021 0:00,LTC/USD,279.8,291.23,266.03,286.89,61480.41555,17638116.42
1618358400,4/14/2021 0:00,LTC/USD,267.78,283.09,255.03,279.43,123360.8444,34470720.76
1618272000,4/13/2021 0:00,LTC/USD,244.77,273.05,244.63,267.66,90627.17943,24257270.85
1618185600,4/12/2021 0:00,LTC/USD,252.61,258.83,240.21,244.68,69716.15606,17058149.07
1618099200,4/11/2021 0:00,LTC/USD,256.58,263.26,244.59,252,83377.3123,21011082.7
1618012800,4/10/2021 0:00,LTC/USD,220.58,256.19,219.28,255.93,89185.91819,22825352.04
1617926400,4/9/2021 0:00,LTC/USD,226.49,228.89,218.78,220.9,63791.59782,14091563.96
1617840000,4/8/2021 0:00,LTC/USD,218.76,228.18,216.77,226.27,110548.9353,25013907.59
1617753600,4/7/2021 0:00,LTC/USD,237.4,242.83,210.98,219.05,156946.0923,34379041.52
1617667200,4/6/2021 0:00,LTC/USD,222.06,244.9,213,237.1,204114.0637,48395444.5
1617580800,4/5/2021 0:00,LTC/USD,202.38,225.1,198.11,221.6,70874.21581,15705726.22
1617494400,4/4/2021 0:00,LTC/USD,195,204.62,192.63,202.5,28399.22235,5750842.526
1617408000,4/3/2021 0:00,LTC/USD,211.98,217.88,195.18,195.39,61616.036,12039157.27
1617321600,4/2/2021 0:00,LTC/USD,202.76,213.48,200.99,212.03,58755.60361,12457950.63
1617235200,4/1/2021 0:00,LTC/USD,197.07,204.82,194.23,202.31,52798.91304,10681748.1
