unix,date,symbol,open,high,low,close,Volume XRP,Volume USD
1572825600,11/4/2019 0:00,XRP/USD,0.29061,0.30055,0.28934,0.29906,24682208.61,7381461.307
1572739200,11/3/2019 0:00,XRP/USD,0.29585,0.29624,0.28868,0.29033,20043367.61,5819190.918
1572652800,11/2/2019 0:00,XRP/USD,0.2929,0.29822,0.2918,0.29454,21399407.35,6302981.44
1572566400,11/1/2019 0:00,XRP/USD,0.29506,0.2952,0.28486,0.29203,23220391.04,6781050.795
1572480000,10/31/2019 0:00,XRP/USD,0.29548,0.2989,0.2885,0.29464,28069231.78,8270318.453
1572393600,10/30/2019 0:00,XRP/USD,0.30243,0.30651,0.29045,0.295,35278259.12,10407086.44
1572307200,10/29/2019 0:00,XRP/USD,0.29523,0.30986,0.29454,0.30243,30903749.98,9346221.108
1572220800,10/28/2019 0:00,XRP/USD,0.29937,0.30549,0.29398,0.29485,37405992.16,11029156.79
1572134400,10/27/2019 0:00,XRP/USD,0.29496,0.30302,0.29027,0.29924,37238169.46,11143149.83
1572048000,10/26/2019 0:00,XRP/USD,0.29864,0.31491,0.284,0.29496,72474244.52,21377003.16
1571961600,10/25/2019 0:00,XRP/USD,0.27663,0.30837,0.27427,0.29849,56184027.67,16770370.42
1571875200,10/24/2019 0:00,XRP/USD,0.27293,0.28073,0.26678,0.2765,30750669.07,8502559.999
1571788800,10/23/2019 0:00,XRP/USD,0.2904,0.29142,0.24715,0.27362,65149152.8,17826111.19
1571702400,10/22/2019 0:00,XRP/USD,0.29229,0.30301,0.2889,0.29065,34705949.57,10087284.24
1571616000,10/21/2019 0:00,XRP/USD,0.29428,0.2944,0.28861,0.29274,22991889.99,6730645.876
1571529600,10/20/2019 0:00,XRP/USD,0.29208,0.2968,0.28116,0.29456,39009053.99,11490506.94
1571443200,10/19/2019 0:00,XRP/USD,0.29424,0.2997,0.28715,0.29167,30111748.9,8782693.801
1571356800,10/18/2019 0:00,XRP/USD,0.3021,0.30233,0.28446,0.29406,32016680.46,9414825.055
1571270400,10/17/2019 0:00,XRP/USD,0.28357,0.30368,0.28,0.30182,37749657.81,11393601.72
1571184000,10/16/2019 0:00,XRP/USD,0.2883,0.292,0.27845,0.28368,33415446.53,9479293.871
1571097600,10/15/2019 0:00,XRP/USD,0.29786,0.29933,0.28278,0.28828,34157218.75,9846843.021
1571011200,10/14/2019 0:00,XRP/USD,0.27762,0.29815,0.27675,0.29751,35534364.56,10571828.8
1570924800,10/13/2019 0:00,XRP/USD,0.27213,0.28205,0.2716,0.27766,19761299.98,5486922.553
1570838400,10/12/2019 0:00,XRP/USD,0.26773,0.27711,0.26773,0.2728,18299239.79,4992032.615
1570752000,10/11/2019 0:00,XRP/USD,0.2712,0.276,0.26496,0.26769,25459499.88,6815253.523
1570665600,10/10/2019 0:00,XRP/USD,0.28195,0.28254,0.26559,0.27093,31456856.86,8522606.229
1570579200,10/9/2019 0:00,XRP/USD,0.27765,0.28778,0.27364,0.2816,37404745.29,10533176.27
1570492800,10/8/2019 0:00,XRP/USD,0.27641,0.2861,0.27109,0.27773,29866483.28,8294818.401
1570406400,10/7/2019 0:00,XRP/USD,0.25574,0.28154,0.25341,0.2764,56390553.74,15586349.05
1570320000,10/6/2019 0:00,XRP/USD,0.25389,0.25663,0.251,0.25473,26623054.06,6781690.56
1570233600,10/5/2019 0:00,XRP/USD,0.25258,0.25667,0.24705,0.25382,23127726.44,5870279.526
1570147200,10/4/2019 0:00,XRP/USD,0.24747,0.25687,0.24428,0.25307,31448257.88,7958610.622
1570060800,10/3/2019 0:00,XRP/USD,0.2534,0.25383,0.24197,0.24684,28859100.2,7123580.294
1569974400,10/2/2019 0:00,XRP/USD,0.24837,0.255,0.24465,0.25319,55174975.33,13969752
1569888000,10/1/2019 0:00,XRP/USD,0.25726,0.26112,0.24491,0.24837,49260849.75,12234917.25
1569801600,9/30/2019 0:00,XRP/USD,0.24057,0.26181,0.2353,0.257,50193063.39,12899617.29
1569715200,9/29/2019 0:00,XRP/USD,0.24228,0.24257,0.23458,0.24045,22065148.48,5305564.952
1569628800,9/28/2019 0:00,XRP/USD,0.243,0.245,0.2383,0.24216,22400203.8,5424433.353
1569542400,9/27/2019 0:00,XRP/USD,0.24228,0.24774,0.233,0.24281,47167616.46,11452768.95
1569456000,9/26/2019 0:00,XRP/USD,0.2458,0.24968,0.22831,0.24204,59767683.74,14466170.17
1569369600,9/25/2019 0:00,XRP/USD,0.23345,0.24984,0.2317,0.24625,59262505.05,14593391.87
1569283200,9/24/2019 0:00,XRP/USD,0.2674,0.27282,0.22,0.23365,109174566.8,25508637.53
1569196800,9/23/2019 0:00,XRP/USD,0.27619,0.28638,0.26587,0.2677,48098210.02,12875890.82
1569110400,9/22/2019 0:00,XRP/USD,0.28915,0.2893,0.26767,0.2764,42299092.6,11691469.19
1569024000,9/21/2019 0:00,XRP/USD,0.2939,0.29764,0.2862,0.28915,44630648.67,12904952.06
1568937600,9/20/2019 0:00,XRP/USD,0.30145,0.30225,0.28217,0.29359,44131034.55,12956430.43
1568851200,9/19/2019 0:00,XRP/USD,0.31326,0.31326,0.28198,0.30118,58178680.26,17522254.92
1568764800,9/18/2019 0:00,XRP/USD,0.28528,0.32668,0.28528,0.3135,58813802.24,18438127
1568678400,9/17/2019 0:00,XRP/USD,0.26107,0.299,0.25975,0.28558,60564306.1,17295954.54
1568592000,9/16/2019 0:00,XRP/USD,0.26021,0.26368,0.25663,0.26106,19232590.54,5020860.085
1568505600,9/15/2019 0:00,XRP/USD,0.26172,0.26456,0.25876,0.2604,10381590.98,2703366.29
1568419200,9/14/2019 0:00,XRP/USD,0.2559,0.2659,0.25417,0.2622,22387988.58,5870130.606
1568332800,9/13/2019 0:00,XRP/USD,0.25402,0.25666,0.25213,0.25588,23789788.38,6087331.05
1568246400,9/12/2019 0:00,XRP/USD,0.25537,0.25669,0.25047,0.2539,21151093,5370262.513
1568160000,9/11/2019 0:00,XRP/USD,0.25815,0.26114,0.25062,0.25502,16426125.2,4188990.448
1568073600,9/10/2019 0:00,XRP/USD,0.25846,0.2638,0.25298,0.25833,17248812.01,4455885.606
1567987200,9/9/2019 0:00,XRP/USD,0.26228,0.26483,0.25614,0.2586,16738347.22,4328536.592
1567900800,9/8/2019 0:00,XRP/USD,0.26024,0.2662,0.25611,0.2624,19504961.68,5118101.945
1567814400,9/7/2019 0:00,XRP/USD,0.25172,0.26351,0.25015,0.26018,21006831.51,5465557.421
1567728000,9/6/2019 0:00,XRP/USD,0.2563,0.25929,0.24706,0.25167,25991462.74,6541271.429
1567641600,9/5/2019 0:00,XRP/USD,0.2585,0.25931,0.25376,0.2565,17676134.58,4533928.52
1567555200,9/4/2019 0:00,XRP/USD,0.26221,0.26398,0.25636,0.25868,24983365.7,6462697.04
1567468800,9/3/2019 0:00,XRP/USD,0.26165,0.26711,0.258,0.26322,18630530.6,4903928.264
1567382400,9/2/2019 0:00,XRP/USD,0.25681,0.26532,0.25318,0.2615,20534405.89,5369747.141
1567296000,9/1/2019 0:00,XRP/USD,0.25793,0.25898,0.25047,0.25635,13069765.83,3350434.47
1567209600,8/31/2019 0:00,XRP/USD,0.25478,0.26058,0.25268,0.25827,11827329.25,3054644.324
1567123200,8/30/2019 0:00,XRP/USD,0.25654,0.25726,0.25216,0.25466,18201279.35,4635137.798
1567036800,8/29/2019 0:00,XRP/USD,0.25555,0.26227,0.24695,0.25696,32021276.76,8228187.275
1566950400,8/28/2019 0:00,XRP/USD,0.26893,0.26933,0.24559,0.25595,31502406.03,8063040.822
1566864000,8/27/2019 0:00,XRP/USD,0.27007,0.27011,0.26454,0.26929,13838294.81,3726514.41
1566777600,8/26/2019 0:00,XRP/USD,0.26983,0.2805,0.2665,0.27007,22434869.76,6058985.276
1566691200,8/25/2019 0:00,XRP/USD,0.27175,0.2765,0.266,0.2695,20328330.11,5478484.965
1566604800,8/24/2019 0:00,XRP/USD,0.2773,0.27765,0.2641,0.27196,18767883.82,5104113.684
1566518400,8/23/2019 0:00,XRP/USD,0.27059,0.27873,0.26768,0.2776,19891722.59,5521942.192
1566432000,8/22/2019 0:00,XRP/USD,0.2662,0.275,0.26014,0.27096,29943042.18,8113366.71
1566345600,8/21/2019 0:00,XRP/USD,0.2745,0.2745,0.25782,0.26576,22671120.89,6025077.088
1566259200,8/20/2019 0:00,XRP/USD,0.2826,0.28278,0.26903,0.27383,20163383.17,5521339.215
1566172800,8/19/2019 0:00,XRP/USD,0.28315,0.29097,0.27535,0.28215,26087373.31,7360552.379
1566086400,8/18/2019 0:00,XRP/USD,0.26589,0.29227,0.26317,0.28307,27101221.22,7671542.689
1566000000,8/17/2019 0:00,XRP/USD,0.26122,0.26979,0.25809,0.2656,16219652.36,4307939.666
1565913600,8/16/2019 0:00,XRP/USD,0.26341,0.26496,0.25421,0.26084,21882869.92,5707927.791
1565827200,8/15/2019 0:00,XRP/USD,0.2624,0.26845,0.225,0.26361,35814701.79,9441113.54
1565740800,8/14/2019 0:00,XRP/USD,0.29675,0.29755,0.24284,0.26249,55467762.47,14559732.97
1565654400,8/13/2019 0:00,XRP/USD,0.30031,0.30103,0.29156,0.29729,12138472.26,3608646.417
1565568000,8/12/2019 0:00,XRP/USD,0.30275,0.30564,0.29764,0.30006,8016470.54,2405422.15
1565481600,8/11/2019 0:00,XRP/USD,0.29868,0.30595,0.2947,0.303,8262795.073,2503626.907
1565395200,8/10/2019 0:00,XRP/USD,0.29625,0.30555,0.28154,0.29814,15859662.19,4728399.686
1565308800,8/9/2019 0:00,XRP/USD,0.30832,0.30854,0.28922,0.29557,22220461.67,6567701.856
1565222400,8/8/2019 0:00,XRP/USD,0.31088,0.31158,0.30357,0.30761,18534246.77,5701319.65
1565136000,8/7/2019 0:00,XRP/USD,0.311,0.3161,0.30682,0.3106,16088695.98,4997148.972
1565049600,8/6/2019 0:00,XRP/USD,0.32159,0.32553,0.3075,0.31082,19173895.98,5959630.349
1564963200,8/5/2019 0:00,XRP/USD,0.31933,0.33182,0.31902,0.32101,23631269.8,7585873.919
1564876800,8/4/2019 0:00,XRP/USD,0.31619,0.3237,0.31199,0.31887,10655136.02,3397603.224
1564790400,8/3/2019 0:00,XRP/USD,0.31152,0.31809,0.31114,0.31582,9582727.151,3026416.889
1564704000,8/2/2019 0:00,XRP/USD,0.31669,0.318,0.30844,0.31144,13122730.1,4086943.063
1564617600,8/1/2019 0:00,XRP/USD,0.31982,0.32,0.31133,0.3161,13264405.87,4192878.695
1564531200,7/31/2019 0:00,XRP/USD,0.31827,0.32371,0.31511,0.31943,13125012.29,4192522.675
1564444800,7/30/2019 0:00,XRP/USD,0.30921,0.3217,0.30628,0.31813,13251341.51,4215649.275
1564358400,7/29/2019 0:00,XRP/USD,0.3117,0.31407,0.30503,0.30917,12260510.15,3790581.924
1564272000,7/28/2019 0:00,XRP/USD,0.30872,0.31482,0.29885,0.31163,18165644.37,5660959.756
1564185600,7/27/2019 0:00,XRP/USD,0.32388,0.32855,0.30507,0.30901,21984428.94,6793408.386
1564099200,7/26/2019 0:00,XRP/USD,0.31296,0.32555,0.30722,0.32359,25630480.42,8293767.16
1564012800,7/25/2019 0:00,XRP/USD,0.31532,0.32367,0.31118,0.31253,20045022.28,6264670.813
1563926400,7/24/2019 0:00,XRP/USD,0.30872,0.31831,0.30258,0.31547,24904663.48,7856674.188
1563840000,7/23/2019 0:00,XRP/USD,0.32026,0.32084,0.30565,0.30785,21290388.1,6554245.978
1563753600,7/22/2019 0:00,XRP/USD,0.3307,0.33301,0.31544,0.32058,25637078.01,8218734.469
1563667200,7/21/2019 0:00,XRP/USD,0.33293,0.33584,0.3211,0.3304,18726260.89,6187156.597
1563580800,7/20/2019 0:00,XRP/USD,0.31936,0.34229,0.31897,0.33287,19942934.42,6638404.58
1563494400,7/19/2019 0:00,XRP/USD,0.32077,0.32303,0.3101,0.31938,23665144.53,7558173.86
1563408000,7/18/2019 0:00,XRP/USD,0.3111,0.327,0.3035,0.32076,35400704.8,11355130.07
1563321600,7/17/2019 0:00,XRP/USD,0.29519,0.325,0.29296,0.3107,40198062.81,12489538.12
1563235200,7/16/2019 0:00,XRP/USD,0.3134,0.3196,0.28401,0.29491,42181806.54,12439836.57
1563148800,7/15/2019 0:00,XRP/USD,0.30373,0.3236,0.295,0.31259,32838766.99,10265070.17
1563062400,7/14/2019 0:00,XRP/USD,0.33203,0.33501,0.3,0.30395,25960800.97,7890785.455
1562976000,7/13/2019 0:00,XRP/USD,0.34412,0.34519,0.324,0.33175,21136402.23,7012001.439
1562889600,7/12/2019 0:00,XRP/USD,0.32876,0.35077,0.31969,0.34422,27918421.89,9610079.183
1562803200,7/11/2019 0:00,XRP/USD,0.36122,0.36279,0.31801,0.32841,42352117.15,13908858.79
1562716800,7/10/2019 0:00,XRP/USD,0.39403,0.39728,0.3458,0.36032,51236894.08,18461677.68
1562630400,7/9/2019 0:00,XRP/USD,0.40214,0.40831,0.38976,0.39342,20896383.18,8221055.07
1562544000,7/8/2019 0:00,XRP/USD,0.39773,0.4049,0.39333,0.40214,14319637.45,5758499.005
1562457600,7/7/2019 0:00,XRP/USD,0.38993,0.40062,0.3865,0.39808,17969274.82,7153208.921
1562371200,7/6/2019 0:00,XRP/USD,0.37926,0.41115,0.37918,0.38888,25780423.04,10025490.91
1562284800,7/5/2019 0:00,XRP/USD,0.38666,0.38795,0.37364,0.37915,22393132.04,8490356.011
1562198400,7/4/2019 0:00,XRP/USD,0.40535,0.406,0.38491,0.38701,21768773.29,8424732.95
1562112000,7/3/2019 0:00,XRP/USD,0.39832,0.40701,0.3949,0.40512,27547237.18,11159936.73
1562025600,7/2/2019 0:00,XRP/USD,0.40548,0.409,0.38103,0.39749,33066276,13143514.05
1561939200,7/1/2019 0:00,XRP/USD,0.393,0.42,0.37704,0.40452,30568224.48,12365458.17
1561852800,6/30/2019 0:00,XRP/USD,0.42395,0.42732,0.39062,0.39248,33928102.52,13316101.68
1561766400,6/29/2019 0:00,XRP/USD,0.42355,0.42769,0.39978,0.42498,38400239.92,16319333.96
1561680000,6/28/2019 0:00,XRP/USD,0.4036,0.42454,0.39607,0.42368,40803151.96,17287479.42
1561593600,6/27/2019 0:00,XRP/USD,0.46184,0.46766,0.388,0.40361,79038071.73,31900556.13
1561507200,6/26/2019 0:00,XRP/USD,0.46543,0.49437,0.44581,0.46164,83554949.21,38572306.75
1561420800,6/25/2019 0:00,XRP/USD,0.47203,0.47555,0.45484,0.46522,32420071.92,15082465.86
1561334400,6/24/2019 0:00,XRP/USD,0.46674,0.475,0.4455,0.47215,36906523.84,17425415.23
1561248000,6/23/2019 0:00,XRP/USD,0.47339,0.48898,0.4618,0.46823,27416310.19,12837138.92
1561161600,6/22/2019 0:00,XRP/USD,0.44616,0.505,0.44266,0.47442,70077962.03,33246386.75
1561075200,6/21/2019 0:00,XRP/USD,0.43018,0.45,0.42977,0.44576,31449223.85,14018806.02
1560988800,6/20/2019 0:00,XRP/USD,0.43454,0.4361,0.4207,0.42948,30082523.96,12919842.39
1560902400,6/19/2019 0:00,XRP/USD,0.42655,0.43844,0.42394,0.43492,16546748.14,7196511.699
1560816000,6/18/2019 0:00,XRP/USD,0.44849,0.45569,0.41742,0.42655,26897159.17,11472983.24
1560729600,6/17/2019 0:00,XRP/USD,0.42765,0.46268,0.42544,0.44801,37360975.56,16738090.66
1560643200,6/16/2019 0:00,XRP/USD,0.41092,0.442,0.40801,0.42767,42381656.76,18125363.15
1560556800,6/15/2019 0:00,XRP/USD,0.40432,0.41385,0.40204,0.41059,24548686.39,10079445.15
1560470400,6/14/2019 0:00,XRP/USD,0.39921,0.40527,0.39101,0.40404,20668845.29,8351040.253
1560384000,6/13/2019 0:00,XRP/USD,0.40285,0.41,0.39628,0.39994,20808049.33,8321971.249
1560297600,6/12/2019 0:00,XRP/USD,0.39311,0.40442,0.38865,0.40284,17479117.41,7041287.659
1560211200,6/11/2019 0:00,XRP/USD,0.40118,0.404,0.38301,0.39319,16111240.32,6334778.581
1560124800,6/10/2019 0:00,XRP/USD,0.38581,0.4053,0.38002,0.40213,20102999.23,8084019.079
1560038400,6/9/2019 0:00,XRP/USD,0.4093,0.41188,0.371,0.38582,22458754,8665036.468
1559952000,6/8/2019 0:00,XRP/USD,0.42001,0.42331,0.40335,0.40827,11847548.51,4836998.629
1559865600,6/7/2019 0:00,XRP/USD,0.42,0.43196,0.41515,0.42015,25516447.52,10720735.42
1559779200,6/6/2019 0:00,XRP/USD,0.40047,0.42701,0.39104,0.41937,37747526.89,15830180.35
1559692800,6/5/2019 0:00,XRP/USD,0.39776,0.40591,0.38769,0.40047,20649203.03,8269386.337
1559606400,6/4/2019 0:00,XRP/USD,0.41617,0.41848,0.38297,0.39719,47057633.65,18690821.51
1559520000,6/3/2019 0:00,XRP/USD,0.4446,0.4644,0.41617,0.41617,39580132.98,16472063.94
1559433600,6/2/2019 0:00,XRP/USD,0.42937,0.4471,0.42782,0.44439,17112456.32,7604604.466
1559347200,6/1/2019 0:00,XRP/USD,0.4379,0.44067,0.41808,0.42907,24684089.1,10591202.11
1559260800,5/31/2019 0:00,XRP/USD,0.41804,0.44045,0.40692,0.43731,34803318.6,15219839.26
1559174400,5/30/2019 0:00,XRP/USD,0.44377,0.474,0.404,0.418,82081784.46,34310185.9
1559088000,5/29/2019 0:00,XRP/USD,0.44833,0.45738,0.42003,0.44449,39046235.89,17355661.39
1559001600,5/28/2019 0:00,XRP/USD,0.43353,0.4599,0.41903,0.44887,49438912.27,22191644.55
1558915200,5/27/2019 0:00,XRP/USD,0.40953,0.44658,0.40601,0.43394,44687175.68,19391553.01
1558828800,5/26/2019 0:00,XRP/USD,0.38706,0.41699,0.375,0.40922,24265473.78,9929917.182
1558742400,5/25/2019 0:00,XRP/USD,0.38369,0.39705,0.381,0.38674,17452486.87,6749574.772
1558656000,5/24/2019 0:00,XRP/USD,0.38043,0.39627,0.37117,0.38383,23757769.28,9118944.581
1558569600,5/23/2019 0:00,XRP/USD,0.3713,0.38499,0.362,0.38035,25496949.13,9697764.603
1558483200,5/22/2019 0:00,XRP/USD,0.397,0.41327,0.36592,0.37098,37616186.39,13954852.83
1558396800,5/21/2019 0:00,XRP/USD,0.39988,0.40944,0.38799,0.39667,31181884.44,12368918.1
1558310400,5/20/2019 0:00,XRP/USD,0.4183,0.41881,0.37941,0.399,37160594.13,14827077.06
1558224000,5/19/2019 0:00,XRP/USD,0.3709,0.42998,0.37001,0.41845,37289712.49,15603880.19
1558137600,5/18/2019 0:00,XRP/USD,0.3895,0.39625,0.363,0.37091,21956424.45,8143857.394
1558051200,5/17/2019 0:00,XRP/USD,0.41883,0.42401,0.3566,0.38869,74664442.08,29021321.99
1557964800,5/16/2019 0:00,XRP/USD,0.45765,0.47919,0.39,0.42,96987890.46,40734913.99
1557878400,5/15/2019 0:00,XRP/USD,0.40731,0.4695,0.40731,0.45765,88607598.09,40551267.27
1557792000,5/14/2019 0:00,XRP/USD,0.32353,0.425,0.323,0.40731,154612097.5,62975053.43
1557705600,5/13/2019 0:00,XRP/USD,0.31014,0.334,0.308,0.32355,38628246.62,12498169.19
1557619200,5/12/2019 0:00,XRP/USD,0.32268,0.33179,0.30005,0.31022,25679294.5,7966230.74
1557532800,5/11/2019 0:00,XRP/USD,0.29776,0.34118,0.29676,0.32222,52265242.28,16840906.37
1557446400,5/10/2019 0:00,XRP/USD,0.29313,0.3015,0.29,0.29718,12388232.71,3681534.998
1557360000,5/9/2019 0:00,XRP/USD,0.2972,0.29979,0.29002,0.29312,12957664.54,3798150.631
1557273600,5/8/2019 0:00,XRP/USD,0.29326,0.299,0.291,0.29685,11748579.12,3487565.711
1557187200,5/7/2019 0:00,XRP/USD,0.30009,0.30385,0.2924,0.29384,16700853.34,4907378.746
1557100800,5/6/2019 0:00,XRP/USD,0.29724,0.30524,0.2913,0.29949,12531287.04,3752995.155
1557014400,5/5/2019 0:00,XRP/USD,0.2994,0.30075,0.295,0.29674,7118225.599,2112262.264
1556928000,5/4/2019 0:00,XRP/USD,0.30189,0.3123,0.29455,0.29952,12012365.24,3597943.637
1556841600,5/3/2019 0:00,XRP/USD,0.29585,0.308,0.29492,0.30192,19753007.77,5963828.105
1556755200,5/2/2019 0:00,XRP/USD,0.3,0.30136,0.295,0.29583,8327358.971,2463482.604
1556668800,5/1/2019 0:00,XRP/USD,0.30543,0.30794,0.2965,0.29878,8596669.821,2568513.009
1556582400,4/30/2019 0:00,XRP/USD,0.28756,0.31,0.28747,0.30495,17277640.11,5268816.35
1556496000,4/29/2019 0:00,XRP/USD,0.29006,0.29275,0.28272,0.28834,9548557.537,2753231.08
1556409600,4/28/2019 0:00,XRP/USD,0.29209,0.29557,0.28695,0.29019,6531200.12,1895288.963
1556323200,4/27/2019 0:00,XRP/USD,0.29384,0.29596,0.28727,0.2919,12914133.98,3769635.708
1556236800,4/26/2019 0:00,XRP/USD,0.286,0.29501,0.28261,0.2938,19324339.35,5677490.9
1556150400,4/25/2019 0:00,XRP/USD,0.30094,0.3072,0.27946,0.28654,34496097.74,9884511.845
1556064000,4/24/2019 0:00,XRP/USD,0.3204,0.32194,0.291,0.30098,39399052.05,11858326.69
1555977600,4/23/2019 0:00,XRP/USD,0.32381,0.3288,0.32001,0.32025,17260523.17,5527682.546
1555891200,4/22/2019 0:00,XRP/USD,0.32181,0.33201,0.31879,0.32361,13935407.64,4509637.265
