unix,date,symbol,open,high,low,close,Volume BTC,Volume USD
1607817600,12/13/2020 0:00,BTC/USD,18806.83,19416.64,18628.1,19162.36,4251.96121,81477611.42
1607731200,12/12/2020 0:00,BTC/USD,18031.23,18956.46,18022.55,18815.63,3515.327046,66143093.03
1607644800,12/11/2020 0:00,BTC/USD,18250.3,18290.43,17569.58,18040.02,6687.922674,120650258.8
1607558400,12/10/2020 0:00,BTC/USD,18546.38,18562.13,17908,18250.3,6784.455491,123818348.1
1607472000,12/9/2020 0:00,BTC/USD,18311.31,18654.92,17640.33,18556.64,8906.945247,165282976.5
1607385600,12/8/2020 0:00,BTC/USD,19183.13,19300.55,18163.52,18316.43,5979.966233,109531632.9
1607299200,12/7/2020 0:00,BTC/USD,19385.13,19431,18905,19173.5,4323.270441,82892225.81
1607212800,12/6/2020 0:00,BTC/USD,19162.17,19418.39,18870.62,19380.58,2503.454263,48518395.62
1607126400,12/5/2020 0:00,BTC/USD,18650.08,19185.17,18500,19162.16,2376.723224,45543150.69
1607040000,12/4/2020 0:00,BTC/USD,19439.94,19552.5,18573.89,18673.76,6261.696744,116929422.2
1606953600,12/3/2020 0:00,BTC/USD,19220.09,19621,18881.62,19448.4,6196.525072,120512498.2
1606867200,12/2/2020 0:00,BTC/USD,18773.21,19346.9,18334,19226.55,6749.364019,129766984.8
1606780800,12/1/2020 0:00,BTC/USD,19703.53,19918.01,18100,18771.43,11799.58943,221495167.1
1606694400,11/30/2020 0:00,BTC/USD,18196.75,19864.15,18196.75,19700.19,10612.67092,209071633.6
1606608000,11/29/2020 0:00,BTC/USD,17724.41,18352.47,17534.87,18192.03,3736.159179,67968319.88
1606521600,11/28/2020 0:00,BTC/USD,17160.38,17896.03,16875.01,17741.79,4471.522025,79332804.74
1606435200,11/27/2020 0:00,BTC/USD,17168.31,17471.89,16435.47,17154.39,8964.832429,153786231.8
1606348800,11/26/2020 0:00,BTC/USD,18727.24,18911.04,16218,17160.09,21424.98656,367654697.6
1606262400,11/25/2020 0:00,BTC/USD,19175.13,19490,18470.91,18732.43,8962.622255,167891694
1606176000,11/24/2020 0:00,BTC/USD,18386.92,19442.13,18068.56,19160.85,13262.83117,254127118.6
1606089600,11/23/2020 0:00,BTC/USD,18432.6,18786.31,18001.95,18383.35,9412.087222,173025693.6
1606003200,11/22/2020 0:00,BTC/USD,18726.43,18770.55,17600,18435.2,6417.217717,118302692.1
1605916800,11/21/2020 0:00,BTC/USD,18685.08,18977,18333.45,18725,5937.505363,111179787.9
1605830400,11/20/2020 0:00,BTC/USD,17822.37,18824.88,17755.81,18687.65,10020.01351,187250505.5
1605744000,11/19/2020 0:00,BTC/USD,17792.96,18189.97,17346.62,17825.47,10506.69646,187286802.6
1605657600,11/18/2020 0:00,BTC/USD,17681.77,18483,17041.47,17785.95,15717.92072,279558152
1605571200,11/17/2020 0:00,BTC/USD,16727.85,17868,16570,17680.63,9824.73853,173707566.8
1605484800,11/16/2020 0:00,BTC/USD,15975.49,16894.93,15875.5,16724.62,7511.71484,125630576.3
1605398400,11/15/2020 0:00,BTC/USD,16092.8,16170,15786.46,15975.49,3225.70533,51532223.24
1605312000,11/14/2020 0:00,BTC/USD,16339.06,16341.89,15715.1,16086.34,5046.326705,81176927.13
1605225600,11/13/2020 0:00,BTC/USD,16300,16494.52,15970.33,16335.58,7843.224216,128123616.6
1605139200,11/12/2020 0:00,BTC/USD,15702,16369.99,15481,16300,16261.47119,265061980.4
1605052800,11/11/2020 0:00,BTC/USD,15314.94,15991.01,15290.85,15707.89,10013.26427,157287253.7
1604966400,11/10/2020 0:00,BTC/USD,15349.32,15482.76,15092.47,15313.65,8966.481714,137309562.7
1604880000,11/9/2020 0:00,BTC/USD,15484.68,15854.48,14824.66,15332.04,14466.07954,221794510.1
1604793600,11/8/2020 0:00,BTC/USD,14829.32,15664.9,14727.19,15489.15,5046.499164,78165982.53
1604707200,11/7/2020 0:00,BTC/USD,15603.28,15778.6,14351,14838.97,10933.92419,162248173.1
1604620800,11/6/2020 0:00,BTC/USD,15608.32,15968.98,15196.01,15598.09,13479.46707,210253940.5
1604534400,11/5/2020 0:00,BTC/USD,14168.49,15770.58,14100,15605.04,18422.63186,287485907.1
1604448000,11/4/2020 0:00,BTC/USD,14041.58,14277.5,13520.87,14160.59,10926.32681,154723234.1
1604361600,11/3/2020 0:00,BTC/USD,13578.82,14083.76,13287.7,14041.58,7225.866356,101462580.5
1604275200,11/2/2020 0:00,BTC/USD,13762,13842.5,13220,13563.72,7065.411109,95833257.97
1604188800,11/1/2020 0:00,BTC/USD,13799.44,13907.47,13629.31,13762,2534.085815,34874088.99
1604102400,10/31/2020 0:00,BTC/USD,13569.42,14100,13420.97,13816.08,6337.392928,87557927.68
1604016000,10/30/2020 0:00,BTC/USD,13456.14,13675.56,13129.26,13562.13,8981.11986,121803115.1
1603929600,10/29/2020 0:00,BTC/USD,13275.82,13650,12993,13468.44,8894.956945,119801193.9
1603843200,10/28/2020 0:00,BTC/USD,13642.31,13864.89,12892,13274.73,10670.86462,141652846.7
1603756800,10/27/2020 0:00,BTC/USD,13065.1,13788,13057.09,13647.9,11242.75451,153439989.2
1603670400,10/26/2020 0:00,BTC/USD,13041.12,13250,12773.5,13066.73,5725.19572,74809586.66
1603584000,10/25/2020 0:00,BTC/USD,13115.18,13363.53,12903.74,13039.09,3658.602809,47704851.3
1603497600,10/24/2020 0:00,BTC/USD,12940.03,13182.83,12887.38,13122.73,2820.823333,37016902.98
1603411200,10/23/2020 0:00,BTC/USD,12983.26,13037.26,12729.82,12941.59,4996.39792,64661333.35
1603324800,10/22/2020 0:00,BTC/USD,12802.63,13208.25,12686.73,12983.26,9277.562186,120453002
1603238400,10/21/2020 0:00,BTC/USD,11921.33,13235,11899.1,12802.67,20093.61486,257251920.2
1603152000,10/20/2020 0:00,BTC/USD,11759.2,12059.94,11680,11921.11,5859.837324,69855765.33
1603065600,10/19/2020 0:00,BTC/USD,11518.58,11840,11409.94,11764.14,5459.933988,64231427.83
1602979200,10/18/2020 0:00,BTC/USD,11363.4,11526.34,11352.79,11519.97,1047.168691,12063351.91
1602892800,10/17/2020 0:00,BTC/USD,11331.88,11415.48,11264.01,11365.8,1124.420199,12779935.1
1602806400,10/16/2020 0:00,BTC/USD,11506.53,11548.65,11200,11321.86,4309.224486,48788436.34
1602720000,10/15/2020 0:00,BTC/USD,11430.49,11623.6,11250.01,11511.11,4864.429556,55994983.71
1602633600,10/14/2020 0:00,BTC/USD,11440.28,11555.1,11287.42,11428.84,3788.250759,43295311.81
1602547200,10/13/2020 0:00,BTC/USD,11539.42,11567.4,11314.53,11427.98,5097.960824,58259394.34
1602460800,10/12/2020 0:00,BTC/USD,11372.48,11731.7,11175.99,11535.98,7088.227785,81769653.97
1602374400,10/11/2020 0:00,BTC/USD,11300.97,11447.44,11272.11,11372.93,2177.650858,24766270.77
1602288000,10/10/2020 0:00,BTC/USD,11060.46,11496.06,11059.62,11301.2,3270.37027,36959108.5
1602201600,10/9/2020 0:00,BTC/USD,10927.02,11118.49,10826.4,11052,5355.339594,59187213.19
1602115200,10/8/2020 0:00,BTC/USD,10669.1,10957,10535.06,10925.2,6969.040851,76138165.11
1602028800,10/7/2020 0:00,BTC/USD,10602.31,10682.56,10547.71,10669.14,5560.249136,59323076.46
1601942400,10/6/2020 0:00,BTC/USD,10797.36,10801.86,10525,10606.33,4800.695136,50917756.85
1601856000,10/5/2020 0:00,BTC/USD,10666.16,10805.82,10620.71,10795,3618.015292,39056475.08
1601769600,10/4/2020 0:00,BTC/USD,10543.17,10699.88,10524.81,10669.63,1057.775304,11286071.11
1601683200,10/3/2020 0:00,BTC/USD,10571.6,10605.79,10500,10553.66,1134.797758,11976269.71
1601596800,10/2/2020 0:00,BTC/USD,10611.17,10667.53,10380,10578.54,8333.458524,88155824.34
1601510400,10/1/2020 0:00,BTC/USD,10780.83,10940.22,10437.08,10622.71,8678.347283,92187566.47
1601424000,9/30/2020 0:00,BTC/USD,10840,10847.5,10658.56,10778.22,4304.622695,46396170.42
1601337600,9/29/2020 0:00,BTC/USD,10681.41,10865,10636.66,10836.42,4029.39173,43664181.14
1601251200,9/28/2020 0:00,BTC/USD,10779.99,10950,10628.52,10689.48,4991.570627,53357294.39
1601164800,9/27/2020 0:00,BTC/USD,10731.09,10807.14,10593.58,10780.66,2286.861625,24653877.64
1601078400,9/26/2020 0:00,BTC/USD,10694.23,10830,10655.29,10729.09,2550.316303,27362573.15
1600992000,9/25/2020 0:00,BTC/USD,10738.46,10762.65,10553.14,10689.81,6346.723794,67845271.48
1600905600,9/24/2020 0:00,BTC/USD,10236.86,10795.53,10193.2,10744.02,6703.918816,72027037.84
1600819200,9/23/2020 0:00,BTC/USD,10525.72,10541.39,10138.3,10233.42,5711.360662,58446752.43
1600732800,9/22/2020 0:00,BTC/USD,10418.83,10573.05,10353.39,10534.31,4800.598552,50570993.33
1600646400,9/21/2020 0:00,BTC/USD,10921.53,10996.98,10286.56,10411.29,9948.021251,103571734.2
1600560000,9/20/2020 0:00,BTC/USD,11070.84,11079.25,10755.9,10923.5,3250.017496,35501566.12
1600473600,9/19/2020 0:00,BTC/USD,10935.49,11183.01,10890.53,11077.22,2253.351538,24960870.72
1600387200,9/18/2020 0:00,BTC/USD,10947.35,11040.18,10816.54,10931.2,4398.924393,48085522.32
1600300800,9/17/2020 0:00,BTC/USD,10950.15,11054,10739.23,10940.47,5525.71741,60453945.55
1600214400,9/16/2020 0:00,BTC/USD,10785,11100,10662.81,10951.54,8300.239832,90900408.53
1600128000,9/15/2020 0:00,BTC/USD,10671.4,10940.01,10611.17,10783.83,6456.662953,69627555.65
1600041600,9/14/2020 0:00,BTC/USD,10338.82,10765.03,10250.13,10675.15,7325.232456,78197955.26
1599955200,9/13/2020 0:00,BTC/USD,10446.4,10576.78,10214.9,10334.78,4325.105565,44699014.49
1599868800,9/12/2020 0:00,BTC/USD,10400.46,10482.42,10275,10443.33,2509.239834,26204819.64
1599782400,9/11/2020 0:00,BTC/USD,10341.38,10409.44,10200.5,10393.04,5245.742445,54519211.06
1599696000,9/10/2020 0:00,BTC/USD,10221.76,10495.75,10220,10342.59,10223.19118,105734274.8
1599609600,9/9/2020 0:00,BTC/USD,10126.01,10353.39,9981.38,10232.8,5872.219512,60089247.83
1599523200,9/8/2020 0:00,BTC/USD,10377.5,10446.18,9825.07,10123.96,10560.87471,106917873.1
1599436800,9/7/2020 0:00,BTC/USD,10258.43,10415.66,9880,10377.14,8725.09204,90541501.61
1599350400,9/6/2020 0:00,BTC/USD,10165.47,10353.39,10000,10260.17,5121.251804,52544914.13
1599264000,9/5/2020 0:00,BTC/USD,10460.2,10567.9,9850,10167.19,12165.47309,123688676.3
1599177600,9/4/2020 0:00,BTC/USD,10160,10646.75,9902.43,10456.32,17415.36006,182100577.7
1599091200,9/3/2020 0:00,BTC/USD,11395.1,11477.35,9987.86,10160,18554.73121,188516069.1
1599004800,9/2/2020 0:00,BTC/USD,11919.53,11956.45,11155.32,11398.44,13056.07288,148818863.3
1598918400,9/1/2020 0:00,BTC/USD,11658.48,12065.82,11515,11923.96,7960.82238,94924527.63
1598832000,8/31/2020 0:00,BTC/USD,11713.11,11780,11573.39,11655,4534.218102,52846311.98
1598745600,8/30/2020 0:00,BTC/USD,11471.71,11715.69,11458.62,11708.97,2328.657019,27266175.17
1598659200,8/29/2020 0:00,BTC/USD,11538.74,11592,11423.64,11471.71,2095.936003,24043970
1598572800,8/28/2020 0:00,BTC/USD,11332.26,11555.61,11277.95,11536.58,6046.497464,69755901.71
1598486400,8/27/2020 0:00,BTC/USD,11462.91,11602.92,11122.72,11330,7796.155697,88330444.04
1598400000,8/26/2020 0:00,BTC/USD,11328.5,11549.8,11250.14,11469.3,4273.080169,49009238.38
1598313600,8/25/2020 0:00,BTC/USD,11750.4,11772.22,11112.75,11328.88,7073.693746,80137027.61
1598227200,8/24/2020 0:00,BTC/USD,11653.7,11832.55,11588.61,11761.8,2887.058083,33956999.76
1598140800,8/23/2020 0:00,BTC/USD,11678.17,11715.09,11524.7,11644.65,1632.870918,19014210.34
1598054400,8/22/2020 0:00,BTC/USD,11527.81,11694.02,11367,11667.7,3401.421923,39686770.57
1597968000,8/21/2020 0:00,BTC/USD,11857.18,11887.67,11485.49,11531.74,6391.179727,73701422.91
1597881600,8/20/2020 0:00,BTC/USD,11762.18,11894.12,11675.29,11859.37,4191.757921,49711608.13
1597795200,8/19/2020 0:00,BTC/USD,11950,12022.18,11574.4,11757.55,9401.501184,110538620.3
1597708800,8/18/2020 0:00,BTC/USD,12301.27,12408.53,11823,11958.1,8818.187841,105448772
1597622400,8/17/2020 0:00,BTC/USD,11916.83,12473,11771.44,12298.38,9778.328568,120257600.5
1597536000,8/16/2020 0:00,BTC/USD,11858.6,11938.55,11685.97,11914.02,2494.170003,29715591.3
1597449600,8/15/2020 0:00,BTC/USD,11771.97,11986.93,11667.7,11852.2,3983.17593,47209397.76
1597363200,8/14/2020 0:00,BTC/USD,11797.55,11862,11652.01,11779.77,5526.796498,65104391.58
1597276800,8/13/2020 0:00,BTC/USD,11567.74,11806.61,11270.91,11793.26,6839.551215,80660605.76
1597190400,8/12/2020 0:00,BTC/USD,11386.5,11625,11150,11565.35,5668.601805,65559363.88
1597104000,8/11/2020 0:00,BTC/USD,11896.37,11945.05,11130,11392.64,10470.68807,119288779.7
1597017600,8/10/2020 0:00,BTC/USD,11684.6,12080,11510,11895.12,7701.728069,91612979.59
1596931200,8/9/2020 0:00,BTC/USD,11767.93,11808.28,11527.92,11683.03,2649.489176,30954061.53
1596844800,8/8/2020 0:00,BTC/USD,11601.75,11817.95,11527,11776.9,3983.748887,46916212.26
1596758400,8/7/2020 0:00,BTC/USD,11770.26,11920,11219,11600.85,10503.36175,121847924.1
1596672000,8/6/2020 0:00,BTC/USD,11759.9,11913.5,11575.57,11770.08,9855.994363,116005842.1
1596585600,8/5/2020 0:00,BTC/USD,11193.48,11795.86,11094.35,11755.24,7514.791425,88338176.75
1596499200,8/4/2020 0:00,BTC/USD,11236.39,11420,11000.79,11192.42,5522.110518,61805780.2
1596412800,8/3/2020 0:00,BTC/USD,11074.92,11480,10933.26,11236.39,6984.67078,78482484.91
1596326400,8/2/2020 0:00,BTC/USD,11808.21,12100,10559.59,11071.66,12656.41103,140127479.7
1596240000,8/1/2020 0:00,BTC/USD,11357.98,11883.36,11228,11817.49,11195.80752,132306343.4
1596153600,7/31/2020 0:00,BTC/USD,11110.84,11457.95,10973.8,11356.74,10417.50746,118308923.7
1596067200,7/30/2020 0:00,BTC/USD,11105.01,11189,10832,11112.12,10456.84805,116197750.3
1595980800,7/29/2020 0:00,BTC/USD,10931.91,11358.47,10855.81,11111.17,12452.86304,138365878.2
1595894400,7/28/2020 0:00,BTC/USD,11049.4,11263.85,10583.48,10939.27,17062.3738,186649913.9
1595808000,7/27/2020 0:00,BTC/USD,9941.25,11417.11,9933.77,11046.19,27736.83221,306386318.6
1595721600,7/26/2020 0:00,BTC/USD,9712.45,10200,9657,9944.65,9090.214307,90398999.71
1595635200,7/25/2020 0:00,BTC/USD,9549.34,9751.82,9532.79,9710.98,5065.449896,49190482.63
1595548800,7/24/2020 0:00,BTC/USD,9614.85,9650.55,9474.35,9547.91,8012.905092,76506496.65
1595462400,7/23/2020 0:00,BTC/USD,9537.23,9690,9453.38,9617.2,10413.94385,100152980.8
1595376000,7/22/2020 0:00,BTC/USD,9395.98,9573,9280.8,9539.51,5520.762624,52665370.26
1595289600,7/21/2020 0:00,BTC/USD,9161.77,9442.89,9152.23,9391.25,5559.47431,52210413.11
1595203200,7/20/2020 0:00,BTC/USD,9213.15,9224.73,9128.21,9162.43,3064.807394,28081083.21
1595116800,7/19/2020 0:00,BTC/USD,9175.7,9243.36,9106.3,9211.99,1585.399169,14604681.29
1595030400,7/18/2020 0:00,BTC/USD,9150.51,9214.63,9122.72,9177.43,1358.28532,12465568.44
1594944000,7/17/2020 0:00,BTC/USD,9134.44,9184.28,9073.53,9156.5,3593.49713,32903856.47
1594857600,7/16/2020 0:00,BTC/USD,9191,9217.5,9026.51,9132.87,5541.853894,50613031.17
1594771200,7/15/2020 0:00,BTC/USD,9256.33,9276.98,9153.38,9190.07,3810.048411,35014611.6
1594684800,7/14/2020 0:00,BTC/USD,9234.19,9282.08,9095,9251.59,4479.910606,41446296.16
1594598400,7/13/2020 0:00,BTC/USD,9304.94,9351.17,9190.49,9233.1,3875.173191,35779861.59
1594512000,7/12/2020 0:00,BTC/USD,9234.07,9347.76,9153.48,9306.17,2037.15363,18958098
1594425600,7/11/2020 0:00,BTC/USD,9291,9304.95,9180,9238.3,1453.165359,13424777.54
1594339200,7/10/2020 0:00,BTC/USD,9234.91,9318.92,9053.14,9283.53,3910.32679,36301636.06
1594252800,7/9/2020 0:00,BTC/USD,9441.76,9448.5,9157.11,9234.9,4575.44854,42253809.72
1594166400,7/8/2020 0:00,BTC/USD,9257.21,9479.57,9228.91,9437.16,6275.546664,59223337.95
1594080000,7/7/2020 0:00,BTC/USD,9346.9,9385.81,9201.78,9257.16,4702.825654,43534809.53
1593993600,7/6/2020 0:00,BTC/USD,9077.18,9376.34,9060.5,9348.22,5361.352849,50119105.93
1593907200,7/5/2020 0:00,BTC/USD,9142.16,9147.37,8905,9076.82,3067.877809,27846574.65
1593820800,7/4/2020 0:00,BTC/USD,9053.87,9196,9045.94,9138.52,2180.372372,19925376.53
1593734400,7/3/2020 0:00,BTC/USD,9091.68,9127.11,9027.17,9063.08,3510.003538,31811442.87
1593648000,7/2/2020 0:00,BTC/USD,9230.97,9268.54,8939,9092.92,6866.048974,62432434.03
1593561600,7/1/2020 0:00,BTC/USD,9136.89,9300,9089.8,9233.38,4321.565592,39902657.31
1593475200,6/30/2020 0:00,BTC/USD,9187.85,9201.95,9060,9132.96,2781.631251,25404526.95
1593388800,6/29/2020 0:00,BTC/USD,9118.8,9240.36,9014.92,9188.88,4942.72533,45418109.93
1593302400,6/28/2020 0:00,BTC/USD,9008.33,9191.72,8933.06,9118.01,3231.857281,29468107.01
1593216000,6/27/2020 0:00,BTC/USD,9158.13,9189,8830.63,9009.3,4399.676024,39638001.2
1593129600,6/26/2020 0:00,BTC/USD,9237.98,9289.71,9024.61,9158.26,7912.383755,72463667.65
1593043200,6/25/2020 0:00,BTC/USD,9286.3,9343.49,8989,9239.48,8701.246175,80394990.01
1592956800,6/24/2020 0:00,BTC/USD,9617.88,9666.35,9193.99,9286.06,10072.57542,93534539.69
1592870400,6/23/2020 0:00,BTC/USD,9688.26,9725.3,9571,9622.81,4866.114705,46825697.25
1592784000,6/22/2020 0:00,BTC/USD,9287.89,9798.76,9267.2,9683.12,6615.645409,64060088.37
1592697600,6/21/2020 0:00,BTC/USD,9355.93,9421.26,9271.52,9283.03,1435.211896,13323115.09
1592611200,6/20/2020 0:00,BTC/USD,9287.6,9400,9138,9355.46,3071.793848,28738044.48
1592524800,6/19/2020 0:00,BTC/USD,9374.83,9429.99,9225.15,9304.32,5305.907719,49367863.31
1592438400,6/18/2020 0:00,BTC/USD,9459.82,9478.69,9250,9374.78,3997.012847,37471116.09
1592352000,6/17/2020 0:00,BTC/USD,9530.62,9566.53,9230.32,9461.29,5902.36636,55843999.82
1592265600,6/16/2020 0:00,BTC/USD,9435.41,9596.31,9374.9,9530.3,6864.218224,65418058.94
1592179200,6/15/2020 0:00,BTC/USD,9329.99,9505.4,8900,9435.15,11765.11353,111005611
1592092800,6/14/2020 0:00,BTC/USD,9478.93,9479.59,9235.01,9329.99,3477.252359,32442729.73
1592006400,6/13/2020 0:00,BTC/USD,9465.92,9500,9345.71,9473.46,2938.682221,27839488.47
1591920000,6/12/2020 0:00,BTC/USD,9265.95,9555,9230,9463.07,6934.135335,65618208.07
1591833600,6/11/2020 0:00,BTC/USD,9894.32,9981.24,9078.91,9264.26,16389.44455,151836075.6
1591747200,6/10/2020 0:00,BTC/USD,9782.3,10011.4,9578,9894.32,7107.201403,70320924.99
1591660800,6/9/2020 0:00,BTC/USD,9786.64,9897.46,9566.81,9776.84,6922.797885,67683087.27
1591574400,6/8/2020 0:00,BTC/USD,9759.04,9813.67,9645,9783,5379.078016,52623520.24
1591488000,6/7/2020 0:00,BTC/USD,9673.08,9829.31,9356,9750.04,6762.651588,65936123.49
1591401600,6/6/2020 0:00,BTC/USD,9616.17,9744.39,9525.76,9669.85,4047.269247,39136486.53
1591315200,6/5/2020 0:00,BTC/USD,9791,9856.48,9592.74,9619.99,7157.370957,68853837.03
1591228800,6/4/2020 0:00,BTC/USD,9668,9888,9430,9791.92,8938.768889,87527709.86
1591142400,6/3/2020 0:00,BTC/USD,9522.52,9699.95,9380.99,9668.99,6928.763229,66994142.37
1591056000,6/2/2020 0:00,BTC/USD,10203.64,10241.26,9135.68,9525.73,22725.11942,216473351.8
1590969600,6/1/2020 0:00,BTC/USD,9444.61,10429.26,9416.5,10203.64,12109.1415,123557320.5
1590883200,5/31/2020 0:00,BTC/USD,9705.1,9711.7,9373.96,9446.19,5697.998384,53824375.35
1590796800,5/30/2020 0:00,BTC/USD,9428.52,9758.27,9326.28,9705.1,6781.841962,65818454.43
1590710400,5/29/2020 0:00,BTC/USD,9581.49,9610,9330,9421.04,7226.7739,68083725.98
1590624000,5/28/2020 0:00,BTC/USD,9209.99,9625.01,9105.79,9577.38,11523.40889,110364065.9
1590537600,5/27/2020 0:00,BTC/USD,8835.79,9230.21,8810.99,9210,6867.671019,63251250.09
1590451200,5/26/2020 0:00,BTC/USD,8903.22,9012,8690,8840.91,5923.005237,52364756.23
1590364800,5/25/2020 0:00,BTC/USD,8710.12,8984.16,8630,8903.56,8919.92379,79419076.66
1590278400,5/24/2020 0:00,BTC/USD,9183.93,9310.91,8669,8718.77,8855.477633,77208872.72
1590192000,5/23/2020 0:00,BTC/USD,9171.96,9316.12,9084.83,9183.46,3477.278509,31933448.09
1590105600,5/22/2020 0:00,BTC/USD,9062.25,9272.97,8924.91,9171.96,7261.284197,66600208.2
1590019200,5/21/2020 0:00,BTC/USD,9505.61,9573.29,8800,9062.47,16879.82891,152972943.1
1589932800,5/20/2020 0:00,BTC/USD,9776.3,9843.87,9100,9516.51,12351.42818,117542489.8
1589846400,5/19/2020 0:00,BTC/USD,9730,9903.89,9455.05,9787.65,12149.68535,118916867.8
1589760000,5/18/2020 0:00,BTC/USD,9672.95,9966.12,9451.2,9721.91,12362.32764,120185436.7
1589673600,5/17/2020 0:00,BTC/USD,9377.79,9894.88,9326.53,9665.7,9515.79358,91976806.01
1589587200,5/16/2020 0:00,BTC/USD,9307.43,9590,9216.08,9389.07,6170.096097,57931464.16
1589500800,5/15/2020 0:00,BTC/USD,9809.91,9844.66,9112,9306.21,17324.1446,161222127.7
1589414400,5/14/2020 0:00,BTC/USD,9323.73,9945.34,9254.85,9793.5,19936.18546,195245032.3
1589328000,5/13/2020 0:00,BTC/USD,8816.99,9418.46,8804.47,9315.5,12762.85162,118892344.2
1589241600,5/12/2020 0:00,BTC/USD,8574.19,8984.87,8534.97,8825.46,14010.26121,123646999.9
1589155200,5/11/2020 0:00,BTC/USD,8740.88,9182.97,8181,8571.98,34465.18657,295434890
1589068800,5/10/2020 0:00,BTC/USD,9527.31,9565.2,8109,8731.17,31639.42874,276249231.1
1588982400,5/9/2020 0:00,BTC/USD,9809.04,9914,9515.4,9546.56,11278.63372,107672153.5
1588896000,5/8/2020 0:00,BTC/USD,10008.19,10048.38,9725,9801.35,19203.48379,188220065.9
1588809600,5/7/2020 0:00,BTC/USD,9163.63,10074,9030.03,10000,25012.90031,250129003.1
1588723200,5/6/2020 0:00,BTC/USD,9040,9417.95,8921.03,9154.32,15110.94181,138330396.9
1588636800,5/5/2020 0:00,BTC/USD,8889.24,9120,8760.1,9034.85,9592.134462,86663496.05
1588550400,5/4/2020 0:00,BTC/USD,8924.14,8974.34,8528.42,8882.87,10018.975,88997252.45
1588464000,5/3/2020 0:00,BTC/USD,8982.56,9207.82,8723.78,8915.98,9218.274909,82189954.72
1588377600,5/2/2020 0:00,BTC/USD,8836,9022,8760,8983.79,5524.267066,49628855.22
1588291200,5/1/2020 0:00,BTC/USD,8629.72,9075,8616.17,8832.44,11379.68574,100510391.5
1588204800,4/30/2020 0:00,BTC/USD,8789.79,9485.26,8407,8627.32,24057.73934,207553815.7
1588118400,4/29/2020 0:00,BTC/USD,7762.07,8970,7717.14,8790.32,26396.09716,232030140.8
1588032000,4/28/2020 0:00,BTC/USD,7794.22,7798.42,7650,7767.79,7248.95597,56308367.69
1587945600,4/27/2020 0:00,BTC/USD,7708.87,7813.68,7637.03,7786.41,6878.022538,53555103.47
1587859200,4/26/2020 0:00,BTC/USD,7565,7718,7485,7701.73,5247.540818,40415142.54
1587772800,4/25/2020 0:00,BTC/USD,7518.81,7723.77,7432.8,7547.56,3800.82773,28686975.34
1587686400,4/24/2020 0:00,BTC/USD,7494.2,7612.91,7391.57,7505.53,7357.106707,55218985.1
1587600000,4/23/2020 0:00,BTC/USD,7138.29,7756.69,7031.07,7484.58,14779.54814,110618710.4
1587513600,4/22/2020 0:00,BTC/USD,6850.6,7171.26,6819.59,7137.79,6273.406315,44778256.86
1587427200,4/21/2020 0:00,BTC/USD,6833,6950.98,6774.48,6854.98,5570.95619,38188793.27
1587340800,4/20/2020 0:00,BTC/USD,7124.27,7220,6757.75,6841,11365.00932,77748028.74
1587254400,4/19/2020 0:00,BTC/USD,7265.94,7276.21,7057.46,7126.4,4662.192092,33224645.73
1587168000,4/18/2020 0:00,BTC/USD,7020.13,7306.15,7020.13,7262.26,5102.50262,37055700.67
1587081600,4/17/2020 0:00,BTC/USD,7121.35,7158.22,6995.39,7024.19,8539.618351,59983901.82
