unix,date,symbol,open,high,low,close,Volume ETH,Volume USD
1553990400,3/31/2019 0:00,ETH/USD,142.27,142.3,140.08,141.02,10100.85626,1424422.75
1553904000,3/30/2019 0:00,ETH/USD,142.76,145.5,139.91,142.27,38808.26208,5521251.447
1553817600,3/29/2019 0:00,ETH/USD,137.35,143.18,137,142.79,34215.00576,4885560.672
1553731200,3/28/2019 0:00,ETH/USD,139.07,139.07,135.78,137.35,23890.12285,3281308.374
1553644800,3/27/2019 0:00,ETH/USD,133.12,139.63,132.98,138.97,30664.93961,4261506.657
1553558400,3/26/2019 0:00,ETH/USD,133.06,133.93,131.46,133.1,30132.41963,4010625.053
1553472000,3/25/2019 0:00,ETH/USD,135.31,136.25,130.6,133.28,33100.97691,4411698.202
1553385600,3/24/2019 0:00,ETH/USD,136.32,136.54,134.15,135.29,12456.12844,1685189.617
1553299200,3/23/2019 0:00,ETH/USD,135.51,137.7,135.2,136.63,12263.99403,1675629.505
1553212800,3/22/2019 0:00,ETH/USD,134.3,137.01,134,135.6,26102.14425,3539450.76
1553126400,3/21/2019 0:00,ETH/USD,138.67,139.11,132,134.49,34147.44776,4592490.249
1553040000,3/20/2019 0:00,ETH/USD,137.87,139.31,135.26,138.71,22621.67271,3137852.222
1552953600,3/19/2019 0:00,ETH/USD,136.82,138.75,136.3,138.08,22557.8461,3114787.389
1552867200,3/18/2019 0:00,ETH/USD,138.1,141.34,135.42,136.86,39466.65168,5401405.949
1552780800,3/17/2019 0:00,ETH/USD,140.28,140.38,135.55,138.15,24602.44376,3398827.606
1552694400,3/16/2019 0:00,ETH/USD,135.93,143.85,135.79,140.38,41397.05896,5811319.137
1552608000,3/15/2019 0:00,ETH/USD,131.38,136.93,131.36,135.77,41508.31075,5635583.351
1552521600,3/14/2019 0:00,ETH/USD,131.01,135.08,128.66,131.3,26840.1407,3524110.474
1552435200,3/13/2019 0:00,ETH/USD,132.76,132.76,130.12,131.16,13036.6512,1709887.172
1552348800,3/12/2019 0:00,ETH/USD,131.98,134.37,127.35,132.67,35175.21426,4666695.676
1552262400,3/11/2019 0:00,ETH/USD,134.8,135.43,130.46,131.94,45090.04069,5949179.969
1552176000,3/10/2019 0:00,ETH/USD,136.16,136.83,133.31,134.59,17958.35424,2417014.897
1552089600,3/9/2019 0:00,ETH/USD,132.64,138.2,132.03,136.33,31318.5306,4269655.277
1552003200,3/8/2019 0:00,ETH/USD,136.45,138.59,128.85,132.8,48099.68536,6387638.216
1551916800,3/7/2019 0:00,ETH/USD,137.11,139.8,134.65,136.1,49710.28987,6765570.452
1551830400,3/6/2019 0:00,ETH/USD,136.22,140.13,133.25,137.04,39998.92588,5481452.802
1551744000,3/5/2019 0:00,ETH/USD,125.32,137.64,124.75,136.18,62120.29761,8459542.129
1551657600,3/4/2019 0:00,ETH/USD,129.73,130.36,122.52,125.16,55433.27607,6938028.833
1551571200,3/3/2019 0:00,ETH/USD,132.44,134.42,127.34,129.63,25772.17913,3340847.581
1551484800,3/2/2019 0:00,ETH/USD,134.7,135.48,129.55,132.19,38225.98425,5053092.858
1551398400,3/1/2019 0:00,ETH/USD,134.5,137.6,133.77,134.83,35448.66332,4779543.276
1551312000,2/28/2019 0:00,ETH/USD,134.12,139.05,131.65,134.34,70901.87661,9524958.104
1551225600,2/27/2019 0:00,ETH/USD,135.44,139.83,125.66,134.06,82251.52437,11026639.36
1551139200,2/26/2019 0:00,ETH/USD,137.42,138.07,132.05,135.9,54544.72048,7412627.513
1551052800,2/25/2019 0:00,ETH/USD,131.54,141.98,131.42,137.63,82953.04306,11416827.32
1550966400,2/24/2019 0:00,ETH/USD,157.46,165.76,131.4,131.84,147378.2605,19430349.87
1550880000,2/23/2019 0:00,ETH/USD,146.77,160,144.8,157.42,96848.66342,15245916.6
1550793600,2/22/2019 0:00,ETH/USD,144.13,147.52,142.11,146.4,86017.13552,12592908.64
1550707200,2/21/2019 0:00,ETH/USD,146.98,149.5,141.61,144.3,56775.00792,8192633.643
1550620800,2/20/2019 0:00,ETH/USD,142.6,148.62,139.01,147.03,74898.77709,11012367.2
1550534400,2/19/2019 0:00,ETH/USD,144.79,149.21,141.5,142.62,89246.36562,12728316.66
1550448000,2/18/2019 0:00,ETH/USD,132.15,147.91,131,144.52,149249.3284,21569512.95
1550361600,2/17/2019 0:00,ETH/USD,121.64,134.38,121.3,132.28,67865.05557,8977189.551
1550275200,2/16/2019 0:00,ETH/USD,120.48,123.71,120.4,121.68,20838.98468,2535687.656
1550188800,2/15/2019 0:00,ETH/USD,119.25,123.4,119,120.45,54459.25864,6559617.704
1550102400,2/14/2019 0:00,ETH/USD,120.66,123.34,118.89,119.28,47805.05598,5702187.078
1550016000,2/13/2019 0:00,ETH/USD,120.74,125.12,119.5,120.61,52674.90539,6353120.339
1549929600,2/12/2019 0:00,ETH/USD,119.37,122.3,117,120.93,45614.76173,5516193.136
1549843200,2/11/2019 0:00,ETH/USD,123.88,124.04,118.11,119.43,70682.84617,8441652.319
1549756800,2/10/2019 0:00,ETH/USD,117.83,125.1,114.83,123.94,38027.61593,4713142.718
1549670400,2/9/2019 0:00,ETH/USD,118.07,119.97,116.54,117.92,28790.32033,3394954.573
1549584000,2/8/2019 0:00,ETH/USD,103.19,121.67,102.38,118.19,86340.0062,10204525.33
1549497600,2/7/2019 0:00,ETH/USD,103.28,104.88,102.6,103.3,31884.27946,3293646.068
1549411200,2/6/2019 0:00,ETH/USD,106.01,106.42,100,103.32,63445.23072,6555161.238
1549324800,2/5/2019 0:00,ETH/USD,105.92,106.6,105.14,106,20729.9505,2197374.753
1549238400,2/4/2019 0:00,ETH/USD,105.8,107.91,105.3,105.95,36049.23719,3819416.68
1549152000,2/3/2019 0:00,ETH/USD,109.37,110.02,104.44,105.91,30157.92525,3194025.864
1549065600,2/2/2019 0:00,ETH/USD,105.91,110,105.04,109.24,21713.94553,2372031.41
1548979200,2/1/2019 0:00,ETH/USD,105.84,107.62,103,106.03,56576.17105,5998771.416
1548892800,1/31/2019 0:00,ETH/USD,107.6,110.07,104.78,105.81,19518.10332,2065210.512
1548806400,1/30/2019 0:00,ETH/USD,103.91,109.4,102.89,107.6,35999.18164,3873511.944
1548720000,1/29/2019 0:00,ETH/USD,105.49,105.95,102.1,104.1,43953.14305,4575522.191
1548633600,1/28/2019 0:00,ETH/USD,111.46,112.14,100.9,105.47,69204.9296,7299043.925
1548547200,1/27/2019 0:00,ETH/USD,114.83,115.8,110.32,111.33,17330.90224,1929449.347
1548460800,1/26/2019 0:00,ETH/USD,114.76,117.64,114.57,114.95,9891.857316,1137068.998
1548374400,1/25/2019 0:00,ETH/USD,116.5,117.12,114.12,114.79,34789.74314,3993514.615
1548288000,1/24/2019 0:00,ETH/USD,116.38,117.17,113.5,116.5,37460.29007,4364123.794
1548201600,1/23/2019 0:00,ETH/USD,117.93,118.96,114.91,116.56,34623.84513,4035755.388
1548115200,1/22/2019 0:00,ETH/USD,115.8,119.98,111.01,118,50330.72814,5939025.921
1548028800,1/21/2019 0:00,ETH/USD,117.46,118.24,113.44,115.86,31172.99758,3611703.5
1547942400,1/20/2019 0:00,ETH/USD,123.02,123.89,115.49,117.48,31264.35121,3672935.98
1547856000,1/19/2019 0:00,ETH/USD,119.62,127,118.7,123.09,34191.2022,4208595.079
1547769600,1/18/2019 0:00,ETH/USD,122.47,122.73,118.22,119.35,30260.24083,3611559.743
1547683200,1/17/2019 0:00,ETH/USD,122.22,123.9,116.97,122.52,53843.62618,6596921.079
1547596800,1/16/2019 0:00,ETH/USD,119.98,127.77,119.29,122.14,43625.55482,5328425.265
1547510400,1/15/2019 0:00,ETH/USD,128.34,130.59,116.68,120.04,63432.03432,7614381.399
1547424000,1/14/2019 0:00,ETH/USD,115.42,131.47,115.24,128.33,58206.75219,7469672.509
1547337600,1/13/2019 0:00,ETH/USD,124.13,125.52,113.46,115.25,33514.3744,3862531.65
1547251200,1/12/2019 0:00,ETH/USD,125.78,127.37,123.37,124.56,15433.26795,1922367.856
1547164800,1/11/2019 0:00,ETH/USD,126.42,128.74,121.52,125.93,61032.04464,7685765.381
1547078400,1/10/2019 0:00,ETH/USD,149.5,151.1,122.21,126.45,111138.7224,14053491.44
1546992000,1/9/2019 0:00,ETH/USD,149.05,153,147.7,149.58,36730.32782,5494122.435
1546905600,1/8/2019 0:00,ETH/USD,150.64,153,146.55,149.01,41159.88126,6133233.907
1546819200,1/7/2019 0:00,ETH/USD,155.99,157.24,148.53,150.66,31949.93187,4813576.735
1546732800,1/6/2019 0:00,ETH/USD,153.89,159.66,148.47,156,46616.79505,7272220.028
1546646400,1/5/2019 0:00,ETH/USD,153.59,160.95,152.31,153.85,44910.48152,6909477.582
1546560000,1/4/2019 0:00,ETH/USD,147.08,156.48,145.02,152.98,62279.30046,9527487.385
1546473600,1/3/2019 0:00,ETH/USD,153.38,154.73,144.09,147.02,36630.17016,5385367.617
1546387200,1/2/2019 0:00,ETH/USD,139.77,156.8,138.54,153.35,48537.9627,7443296.581
1546300800,1/1/2019 0:00,ETH/USD,130.72,141.25,129.5,139.75,28500.87338,3982997.055
